Server,Tasks Executed,Energy Consumed,Average Energy Consumed,Average Time
iot-0-526,2000,84276919.387807,42138.5,468.204
iot-0-527,2000,84282727.234558,42141.4,468.236
iot-0-528,2000,84245586.084098,42122.8,468.03
iot-0-529,2000,84246194.952365,42123.1,468.033
iot-0-530,2000,84256405.203179,42128.2,468.09
iot-0-531,2000,84280197.908419,42140.1,468.222
iot-0-532,2000,84255655.827226,42127.8,468.086
iot-0-533,2000,84243197.447573,42121.6,468.017
iot-0-534,2000,84269004.096563,42134.5,468.16
iot-0-535,2000,84275795.321888,42137.9,468.198
iot-0-536,2000,84283944.813747,42142,468.243
iot-0-537,2000,84247787.462062,42123.9,468.042
iot-0-538,2000,84263758.544191,42131.9,468.131
iot-0-539,2000,84269706.636473,42134.9,468.164
iot-0-540,2000,84264414.164949,42132.2,468.134
iot-0-541,2000,84262259.791875,42131.1,468.122
iot-0-542,2000,84272235.778684,42136.1,468.178
iot-0-543,2000,84273031.997792,42136.5,468.182
iot-0-544,2000,84254484.926905,42127.2,468.079
iot-0-545,2000,84279261.188383,42139.6,468.217
iot-0-546,2000,84278511.895332,42139.3,468.213
iot-0-547,2000,84263571.113394,42131.8,468.13
iot-0-548,2000,84269050.929949,42134.5,468.16
iot-0-549,2000,84281228.303585,42140.6,468.228
iot-0-550,2000,84249520.565685,42124.8,468.052
iot-0-551,2000,84268395.225670,42134.2,468.157
iot-0-552,2000,84254672.356677,42127.3,468.08
iot-0-553,2000,84271533.242563,42135.8,468.174
iot-0-554,2000,84283991.647809,42142,468.243
iot-0-555,2000,84270549.682350,42135.3,468.168
iot-0-556,2000,84273359.929229,42136.7,468.184
iot-0-557,2000,84272469.965837,42136.2,468.179
iot-0-558,2000,84267739.521739,42133.9,468.153
iot-0-559,2000,84282539.715939,42141.3,468.235
iot-0-560,2000,84254719.108027,42127.4,468.081
iot-0-561,2000,84284225.817965,42142.1,468.245
iot-0-562,2000,84259121.692348,42129.6,468.105
iot-0-563,2000,84268442.146322,42134.2,468.157
iot-0-564,2000,84281087.885638,42140.5,468.227
iot-0-565,2000,84275842.155668,42137.9,468.198
iot-0-566,2000,84266053.426256,42133,468.144
iot-0-567,2000,84259449.543902,42129.7,468.107
iot-0-568,2000,84266662.292424,42133.3,468.147
iot-0-569,2000,84268020.536136,42134,468.154
iot-0-570,2000,84263009.082401,42131.5,468.127
iot-0-571,2000,84280666.269841,42140.3,468.225
iot-0-572,2000,84282586.567368,42141.3,468.235
iot-0-573,2000,84245632.919537,42122.8,468.03
iot-0-574,2000,84252845.751590,42126.4,468.07
iot-0-575,2000,84252611.486485,42126.3,468.069
iot-0-576,2000,84279401.695499,42139.7,468.218
iot-0-577,2000,84258981.357036,42129.5,468.104
iot-0-578,2000,84264882.607515,42132.4,468.137
iot-0-579,2000,84252002.617402,42126,468.065
iot-0-580,2000,84275654.808588,42137.8,468.197
iot-0-581,2000,84269472.455815,42134.7,468.163
iot-0-582,2000,84268769.999229,42134.4,468.159
iot-0-583,2000,84261557.165764,42130.8,468.119
iot-0-584,2000,84267505.341322,42133.8,468.152
iot-0-585,2000,84245679.755648,42122.8,468.03
iot-0-586,2000,84260011.576701,42130,468.11
iot-0-587,2000,84243244.282883,42121.6,468.017
iot-0-588,2000,84273781.457565,42136.9,468.186
iot-0-589,2000,84256452.039956,42128.2,468.09
iot-0-590,2000,84263102.839045,42131.6,468.127
iot-0-591,2000,84252330.469875,42126.2,468.067
iot-0-592,2000,84247881.048630,42123.9,468.043
iot-0-593,2000,84260199.006294,42130.1,468.111
iot-0-594,2000,84280385.265999,42140.2,468.223
iot-0-595,2000,84278324.469416,42139.2,468.212
iot-0-596,2000,84267130.653984,42133.6,468.15
iot-0-597,2000,84266334.441227,42133.2,468.145
iot-0-598,2000,84264788.851149,42132.4,468.137
iot-0-599,2000,84278183.953720,42139.1,468.211
iot-0-600,2000,84270128.244151,42135.1,468.166
iot-0-601,2000,84248724.096986,42124.4,468.047
iot-0-602,2000,84268629.406314,42134.3,468.158
iot-0-603,2000,84273266.171170,42136.6,468.184
iot-0-604,2000,84269800.308477,42134.9,468.164
iot-0-605,2000,84282399.213739,42141.2,468.234
iot-0-606,2000,84248630.426253,42124.3,468.047
iot-0-607,2000,84258091.301524,42129,468.099
iot-0-608,2000,84256967.319249,42128.5,468.093
iot-0-609,2000,84262400.298955,42131.2,468.123
iot-0-610,2000,84257529.268946,42128.8,468.096
iot-0-611,2000,84257107.744597,42128.6,468.094
iot-0-612,2000,84276170.010411,42138.1,468.2
iot-0-613,2000,84251721.601641,42125.9,468.064
iot-0-614,2000,84274811.762617,42137.4,468.192
iot-0-615,2000,84245913.936883,42123,468.032
iot-0-616,2000,84269847.141449,42134.9,468.165
iot-0-617,2000,84252564.650446,42126.3,468.069
iot-0-618,2000,84274156.058521,42137.1,468.189
iot-0-619,2000,84253595.041274,42126.8,468.074
iot-0-620,2000,84270315.588824,42135.2,468.167
iot-0-621,2000,84270456.011024,42135.2,468.168
iot-0-622,2000,84245071.229531,42122.5,468.027
iot-0-623,2000,84255093.880694,42127.5,468.083
iot-0-624,2000,84266474.948959,42133.2,468.146
iot-0-625,2000,84280947.285696,42140.5,468.226
iot-0-626,2000,84248583.588660,42124.3,468.046
iot-0-627,2000,84242869.596586,42121.4,468.015
iot-0-628,2000,84256686.220503,42128.3,468.092
iot-0-629,2000,84267458.504899,42133.7,468.151
iot-0-630,2000,84258512.824041,42129.3,468.102
iot-0-631,2000,84263618.036505,42131.8,468.13
iot-0-632,2000,84276404.190195,42138.2,468.201
iot-0-633,2000,84272985.158825,42136.5,468.182
iot-0-634,2000,84280104.323828,42140.1,468.222
iot-0-635,2000,84266756.049926,42133.4,468.147
iot-0-636,2000,84244696.200123,42122.3,468.025
iot-0-637,2000,84279542.207990,42139.8,468.219
iot-0-638,2000,84244415.183387,42122.2,468.023
iot-0-639,2000,84267880.031646,42133.9,468.154
iot-0-640,2000,84243103.774656,42121.6,468.016
iot-0-641,2000,84273219.338825,42136.6,468.183
iot-0-642,2000,84270362.338771,42135.2,468.167
iot-0-643,2000,84260058.413267,42130,468.11
iot-0-644,2000,84269378.780385,42134.7,468.162
iot-0-645,2000,84250363.442856,42125.2,468.056
iot-0-646,2000,84275514.306202,42137.8,468.196
iot-0-647,2000,84273125.665253,42136.6,468.183
iot-0-648,2000,84256171.023346,42128.1,468.089
iot-0-649,2000,84279073.844850,42139.5,468.216
iot-0-650,2000,84260807.790643,42130.4,468.114
iot-0-651,2000,84255000.124130,42127.5,468.082
iot-0-652,2000,84243899.986736,42121.9,468.02
iot-0-653,2000,84277106.732446,42138.6,468.205
iot-0-654,2000,84276544.694908,42138.3,468.202
iot-0-655,2000,84260526.773075,42130.3,468.113
iot-0-656,2000,84252939.338156,42126.5,468.071
iot-0-657,2000,84281696.670497,42140.8,468.23
iot-0-658,2000,84269519.292197,42134.8,468.163
iot-0-659,2000,84281649.824786,42140.8,468.23
iot-0-660,2000,84263290.098399,42131.6,468.128
iot-0-661,2000,84264929.444747,42132.5,468.137
iot-0-662,2000,84268301.638126,42134.2,468.156
iot-0-663,2000,84248443.080768,42124.2,468.046
iot-0-664,2000,84262447.050800,42131.2,468.123
iot-0-665,2000,84259543.218724,42129.8,468.107
iot-0-666,2000,84261978.689657,42131,468.121
iot-0-667,2000,84265163.880832,42132.6,468.139
iot-0-668,2000,84278464.974556,42139.2,468.213
iot-0-669,2000,84262540.722068,42131.3,468.124
iot-0-670,2000,84277528.254008,42138.8,468.207
iot-0-671,2000,84275233.289955,42137.6,468.195
iot-0-672,2000,84252096.460570,42126,468.066
iot-0-673,2000,84282211.859774,42141.1,468.233
iot-0-674,2000,84279635.880594,42139.8,468.219
iot-0-675,2000,84254812.778479,42127.4,468.081
iot-0-676,2000,84269238.273415,42134.6,468.161
iot-0-677,2000,84252705.157989,42126.4,468.069
iot-0-678,2000,84261604.002171,42130.8,468.119
iot-0-679,2000,84244321.511492,42122.2,468.023
iot-0-680,2000,84271767.419406,42135.9,468.175
iot-0-681,2000,84284085.313195,42142,468.244
iot-0-682,2000,84265070.123679,42132.5,468.138
iot-0-683,2000,84241652.029005,42120.8,468.008
iot-0-684,2000,84258606.497504,42129.3,468.102
iot-0-685,2000,84268207.883257,42134.1,468.155
iot-0-686,2000,84277762.433611,42138.9,468.209
iot-0-687,2000,84265350.966507,42132.7,468.14
iot-0-688,2000,84271861.176492,42135.9,468.176
iot-0-689,2000,84267036.980997,42133.5,468.149
iot-0-690,2000,84273453.517738,42136.7,468.185
iot-0-691,2000,84246850.656415,42123.4,468.037
iot-0-692,2000,84254391.339850,42127.2,468.079
iot-0-693,2000,84257248.251074,42128.6,468.095
iot-0-694,2000,84284178.985787,42142.1,468.244
iot-0-695,2000,84243056.939361,42121.5,468.016
iot-0-696,2000,84277340.911652,42138.7,468.206
iot-0-697,2000,84246663.311614,42123.3,468.036
iot-0-698,2000,84275373.794979,42137.7,468.195
iot-0-699,2000,84249801.410038,42124.9,468.053
iot-0-700,2000,84247085.008205,42123.5,468.038
iot-0-701,2000,84272750.977872,42136.4,468.181
iot-0-702,2000,84266381.276997,42133.2,468.145
iot-0-703,2000,84277949.778168,42139,468.21
iot-0-704,2000,84278792.830381,42139.4,468.214
iot-0-705,2000,84247178.508904,42123.6,468.039
iot-0-706,2000,84278839.664990,42139.4,468.215
iot-0-707,2000,84279823.217724,42139.9,468.22
iot-0-708,2000,84263524.278983,42131.8,468.129
iot-0-709,2000,84243946.910311,42122,468.021
iot-0-710,2000,84250129.347965,42125.1,468.055
iot-0-711,2000,84279448.616036,42139.7,468.218
iot-0-712,2000,84249613.980602,42124.8,468.052
iot-0-713,2000,84256639.384255,42128.3,468.091
iot-0-714,2000,84266240.855034,42133.1,468.145
iot-0-715,2000,84248255.736551,42124.1,468.045
iot-0-716,2000,84284038.476429,42142,468.243
iot-0-717,2000,84246991.249976,42123.5,468.038
iot-0-718,2000,84280900.705185,42140.5,468.226
iot-0-719,2000,84271299.059613,42135.6,468.173
iot-0-720,2000,84255702.664525,42127.9,468.086
iot-0-721,2000,84251955.781867,42126,468.065
iot-0-722,2000,84266568.621131,42133.3,468.146
iot-0-723,2000,84252892.588688,42126.4,468.07
iot-0-724,2000,84259168.529525,42129.6,468.105
iot-0-725,2000,84265304.131948,42132.7,468.139
iot-0-726,2000,84282820.824228,42141.4,468.237
iot-0-727,2000,84280291.583419,42140.1,468.223
iot-0-728,2000,84265678.823103,42132.8,468.141
iot-0-729,2000,84257997.627086,42129,468.099
iot-0-730,2000,84281275.237197,42140.6,468.228
iot-0-731,2000,84251908.946989,42126,468.065
iot-0-732,2000,84258465.988838,42129.2,468.101
iot-0-733,2000,84279682.711236,42139.8,468.219
iot-0-734,2000,84271954.764347,42136,468.176
iot-0-735,2000,84279495.376969,42139.7,468.218
iot-0-736,2000,84242167.055849,42121.1,468.011
iot-0-737,2000,84276966.219680,42138.5,468.204
iot-0-738,2000,84274015.550218,42137,468.188
iot-0-739,2000,84241698.695183,42120.8,468.008
iot-0-740,2000,84274718.092144,42137.4,468.192
iot-0-741,2000,84252517.813570,42126.3,468.068
iot-0-742,2000,84242494.907643,42121.2,468.013
iot-0-743,2000,84245117.723930,42122.6,468.027
iot-0-744,2000,84267786.443081,42133.9,468.153
iot-0-745,2000,84282773.899737,42141.4,468.236
iot-0-746,2000,84255796.335863,42127.9,468.087
iot-0-747,2000,84246710.147917,42123.4,468.036
iot-0-748,2000,84267177.488585,42133.6,468.15
iot-0-749,2000,84272563.633556,42136.3,468.18
iot-0-750,2000,84246054.444162,42123,468.032
iot-0-751,2000,84250831.718467,42125.4,468.059
iot-0-752,2000,84254531.763738,42127.3,468.08
iot-0-753,2000,84275561.136522,42137.8,468.196
iot-0-754,2000,84258653.333674,42129.3,468.102
iot-0-755,2000,84276685.290058,42138.3,468.203
iot-0-756,2000,84261182.478136,42130.6,468.117
iot-0-757,2000,84273968.715083,42137,468.188
iot-0-758,2000,84281790.334677,42140.9,468.231
iot-0-759,2000,84241792.367431,42120.9,468.009
iot-0-760,2000,84263945.804586,42132,468.132
iot-0-761,2000,84265257.212236,42132.6,468.139
iot-0-762,2000,84262212.954433,42131.1,468.122
iot-0-763,2000,84279120.686148,42139.6,468.216
iot-0-764,2000,84269940.816096,42135,468.165
iot-0-765,2000,84276076.334886,42138,468.199
iot-0-766,2000,84279214.356701,42139.6,468.217
iot-0-767,2000,84269612.959121,42134.8,468.163
iot-0-768,2000,84284319.586508,42142.2,468.245
iot-0-769,2000,84268957.258786,42134.5,468.16
iot-0-770,2000,84275701.651794,42137.9,468.197
iot-0-771,2000,84280713.200379,42140.4,468.225
iot-0-772,2000,84243384.877431,42121.7,468.018
iot-0-773,2000,84249754.489350,42124.9,468.053
iot-0-774,2000,84262493.886706,42131.2,468.124
iot-0-775,2000,84249988.668027,42125,468.054
iot-0-776,2000,84265538.313019,42132.8,468.141
iot-0-777,2000,84275608.061503,42137.8,468.197
iot-0-778,2000,84242026.632114,42121,468.01
iot-0-779,2000,84263477.698419,42131.7,468.129
iot-0-780,2000,84261463.577650,42130.7,468.118
iot-0-781,2000,84268442.062592,42134.2,468.157
iot-0-782,2000,84274343.401161,42137.2,468.19
iot-0-783,2000,84255374.811614,42127.7,468.084
iot-0-784,2000,84250597.538382,42125.3,468.058
iot-0-785,2000,84262259.706230,42131.1,468.122
iot-0-786,2000,84248536.753525,42124.3,468.046
iot-0-787,2000,84254157.245856,42127.1,468.077
iot-0-788,2000,84248864.605308,42124.4,468.048
iot-0-789,2000,84265444.556703,42132.7,468.14
iot-0-790,2000,84238841.699808,42119.4,467.992
iot-0-791,2000,84272329.454324,42136.2,468.178
iot-0-792,2000,84257763.704856,42128.9,468.097
iot-0-793,2000,84258278.645303,42129.1,468.1
iot-0-794,2000,84245398.739893,42122.7,468.029
iot-0-795,2000,84277856.110374,42138.9,468.209
iot-0-796,2000,84273313.009504,42136.7,468.184
iot-0-797,2000,84279870.057293,42139.9,468.22
iot-0-798,2000,84266990.230411,42133.5,468.149
iot-0-799,2000,84284413.179319,42142.2,468.246
iot-0-800,2000,84255562.155268,42127.8,468.085
iot-0-801,2000,84271626.912609,42135.8,468.175
iot-0-802,2000,84245492.413017,42122.7,468.029
iot-0-803,2000,84252377.304720,42126.2,468.068
iot-0-804,2000,84242775.923436,42121.4,468.014
iot-0-805,2000,84256873.564373,42128.4,468.093
iot-0-806,2000,84259262.200964,42129.6,468.106
iot-0-807,2000,84258793.840656,42129.4,468.103
iot-0-808,2000,84245820.350750,42122.9,468.031
iot-0-809,2000,84262166.034300,42131.1,468.122
iot-0-810,2000,84260152.084636,42130.1,468.111
iot-0-811,2000,84262025.526608,42131,468.121
iot-0-812,2000,84270175.167469,42135.1,468.166
iot-0-813,2000,84266615.457667,42133.3,468.147
iot-0-814,2000,84252002.704140,42126,468.066
iot-0-815,2000,84280619.436748,42140.3,468.224
iot-0-816,2000,84253782.386258,42126.9,468.075
iot-0-817,2000,84281509.406821,42140.8,468.229
iot-0-818,2000,84271345.897823,42135.7,468.173
iot-0-819,2000,84268067.458507,42134,468.155
iot-0-820,2000,84252658.322989,42126.3,468.069
iot-0-821,2000,84267926.864070,42134,468.154
iot-0-822,2000,84244040.666519,42122,468.021
iot-0-823,2000,84274764.926817,42137.4,468.192
iot-0-824,2000,84246148.201807,42123.1,468.033
iot-0-825,2000,84265725.658740,42132.9,468.142
iot-0-826,2000,84264695.180867,42132.3,468.136
iot-0-827,2000,84244977.473266,42122.5,468.027
iot-0-828,2000,84281462.492450,42140.7,468.229
iot-0-829,2000,84256545.712636,42128.3,468.091
iot-0-830,2000,84261931.854165,42131,468.121
iot-0-831,2000,84276310.518507,42138.2,468.201
iot-0-832,2000,84259402.708235,42129.7,468.107
iot-0-833,2000,84242635.416171,42121.3,468.013
iot-0-834,2000,84255749.584344,42127.9,468.086
iot-0-835,2000,84271907.926749,42136,468.176
iot-0-836,2000,84270502.847539,42135.3,468.168
iot-0-837,2000,84282446.042217,42141.2,468.235
iot-0-838,2000,84277387.742075,42138.7,468.206
iot-0-839,2000,84259496.381063,42129.7,468.107
iot-0-840,2000,84281321.977118,42140.7,468.228
iot-0-841,2000,84263243.261876,42131.6,468.128
iot-0-842,2000,84248583.929693,42124.3,468.046
iot-0-843,2000,84278558.735881,42139.3,468.213
iot-0-844,2000,84278090.285576,42139,468.21
iot-0-845,2000,84258981.186792,42129.5,468.104
iot-0-846,2000,84265912.916029,42133,468.143
iot-0-847,2000,84238607.517654,42119.3,467.991
iot-0-848,2000,84267692.684306,42133.8,468.153
iot-0-849,2000,84266755.964705,42133.4,468.147
iot-0-850,2000,84261697.674197,42130.8,468.119
iot-0-851,2000,84250550.702478,42125.3,468.057
iot-0-852,2000,84283710.622670,42141.9,468.242
iot-0-853,2000,84255327.976118,42127.7,468.084
iot-0-854,2000,84264929.360307,42132.5,468.137
iot-0-855,2000,84247834.213470,42123.9,468.042
iot-0-856,2000,84268348.390811,42134.2,468.156
iot-0-857,2000,84273172.503055,42136.6,468.183
iot-0-858,2000,84283897.973159,42141.9,468.243
iot-0-859,2000,84247646.869572,42123.8,468.041
iot-0-860,2000,84261276.149391,42130.6,468.117
iot-0-861,2000,84272657.306424,42136.3,468.18
iot-0-862,2000,84246522.804498,42123.3,468.035
iot-0-863,2000,84266896.471248,42133.4,468.148
iot-0-864,2000,84248162.064576,42124.1,468.044
iot-0-865,2000,84246007.608449,42123,468.032
iot-0-866,2000,84270409.176507,42135.2,468.168
iot-0-867,2000,84257716.612503,42128.9,468.097
iot-0-868,2000,84276825.714110,42138.4,468.203
iot-0-869,2000,84259355.872154,42129.7,468.106
iot-0-870,2000,84259636.888657,42129.8,468.108
iot-0-871,2000,84270971.209385,42135.5,468.171
iot-0-872,2000,84279963.724836,42140,468.221
iot-0-873,2000,84264273.655512,42132.1,468.134
iot-0-874,2000,84255187.467663,42127.6,468.083
iot-0-875,2000,84267317.994683,42133.7,468.151
iot-0-876,2000,84280806.947249,42140.4,468.226
iot-0-877,2000,84281275.143587,42140.6,468.228
iot-0-878,2000,84267552.263180,42133.8,468.152
iot-0-879,2000,84283616.938782,42141.8,468.241
iot-0-880,2000,84254344.420172,42127.2,468.079
iot-0-881,2000,84266709.127849,42133.4,468.147
iot-0-882,2000,84250457.029431,42125.2,468.057
iot-0-883,2000,84272844.647948,42136.4,468.181
iot-0-884,2000,84249286.129909,42124.6,468.05
iot-0-885,2000,84271064.877740,42135.5,468.171
iot-0-886,2000,84245211.481983,42122.6,468.028
iot-0-887,2000,84260714.117171,42130.4,468.114
iot-0-888,2000,84260573.610846,42130.3,468.113
iot-0-889,2000,84277481.505204,42138.7,468.207
iot-0-890,2000,84262962.244515,42131.5,468.126
iot-0-891,2000,84264367.327379,42132.2,468.134
iot-0-892,2000,84252236.797964,42126.1,468.067
iot-0-893,2000,84243853.151285,42121.9,468.02
iot-0-894,2000,84265397.719524,42132.7,468.14
iot-0-895,2000,84253407.698594,42126.7,468.073
iot-0-896,2000,84283101.757212,42141.6,468.238
iot-0-897,2000,84243618.972417,42121.8,468.019
iot-0-898,2000,84263711.793711,42131.9,468.131
iot-0-899,2000,84253876.058789,42126.9,468.076
iot-0-900,2000,84249707.653681,42124.9,468.053
iot-0-901,2000,84257576.103751,42128.8,468.096
iot-0-902,2000,84255234.302983,42127.6,468.083
iot-0-903,2000,84258887.597708,42129.4,468.104
iot-0-904,2000,84245773.514020,42122.9,468.031
iot-0-905,2000,84254719.278378,42127.4,468.081
iot-0-906,2000,84270830.700167,42135.4,468.17
iot-0-907,2000,84270221.831558,42135.1,468.167
iot-0-908,2000,84269425.617857,42134.7,468.162
iot-0-909,2000,84260995.131959,42130.5,468.115
iot-0-910,2000,84243478.549552,42121.7,468.018
iot-0-911,2000,84279916.897620,42140,468.221
iot-0-912,2000,84282492.877645,42141.2,468.235
iot-0-913,2000,84270737.029511,42135.4,468.17
iot-0-914,2000,84271158.552694,42135.6,468.172
iot-0-915,2000,84250316.606368,42125.2,468.056
iot-0-916,2000,84276029.500622,42138,468.199
iot-0-917,2000,84251862.109518,42125.9,468.065
iot-0-918,2000,84261650.837131,42130.8,468.119
iot-0-919,2000,84248349.409938,42124.2,468.045
iot-0-920,2000,84256733.056303,42128.4,468.092
iot-0-921,2000,84257201.415835,42128.6,468.094
iot-0-922,2000,84246007.692904,42123,468.032
iot-0-923,2000,84261885.104506,42130.9,468.12
iot-0-924,2000,84251346.913034,42125.7,468.062
iot-0-925,2000,84244462.019541,42122.2,468.024
iot-0-926,2000,84272001.601914,42136,468.177
iot-0-927,2000,84275139.614714,42137.6,468.194
iot-0-928,2000,84262821.737898,42131.4,468.126
iot-0-929,2000,84253548.208274,42126.8,468.074
iot-0-930,2000,84247131.674051,42123.6,468.038
iot-0-931,2000,84270081.322725,42135,468.166
iot-0-932,2000,84258559.659871,42129.3,468.102
iot-0-933,2000,84271486.404638,42135.7,468.174
iot-0-934,2000,84240480.959317,42120.2,468.001
iot-0-935,2000,84249941.832352,42125,468.054
iot-0-936,2000,84256592.550058,42128.3,468.091
iot-0-937,2000,84274671.253449,42137.3,468.191
iot-0-938,2000,84256545.883371,42128.3,468.091
iot-0-939,2000,84244368.348156,42122.2,468.023
iot-0-940,2000,84269893.977861,42134.9,468.165
iot-0-941,2000,84262868.573562,42131.4,468.126
iot-0-942,2000,84275420.632441,42137.7,468.196
iot-0-943,2000,84283289.099456,42141.6,468.239
iot-0-944,2000,84243572.135404,42121.8,468.019
iot-0-945,2000,84247506.446007,42123.8,468.04
iot-0-946,2000,84247038.001092,42123.5,468.038
iot-0-947,2000,84258419.238592,42129.2,468.101
iot-0-948,2000,84272704.145119,42136.4,468.181
iot-0-949,2000,84263055.918839,42131.5,468.127
iot-0-950,2000,84251065.898103,42125.5,468.06
iot-0-951,2000,84246476.054451,42123.2,468.035
iot-0-952,2000,84242541.828768,42121.3,468.013
iot-0-953,2000,84258231.895144,42129.1,468.1
iot-0-954,2000,84278933.335196,42139.5,468.215
iot-0-955,2000,84254813.036636,42127.4,468.081
iot-0-956,2000,84256030.514509,42128,468.088
iot-0-957,2000,84240059.435550,42120,467.999
iot-0-958,2000,84242963.267535,42121.5,468.015
iot-0-959,2000,84257622.940503,42128.8,468.097
iot-0-960,2000,84273219.423203,42136.6,468.183
iot-0-961,2000,84246944.328851,42123.5,468.037
iot-0-962,2000,84277996.614789,42139,468.21
iot-0-963,2000,84256452.125807,42128.2,468.09
iot-0-964,2000,84270034.488142,42135,468.166
iot-0-965,2000,84248770.932563,42124.4,468.048
iot-0-966,2000,84251019.060765,42125.5,468.06
iot-0-967,2000,84268161.216535,42134.1,468.155
iot-0-968,2000,84274062.384306,42137,468.188
iot-0-969,2000,84263336.934135,42131.7,468.128
iot-0-970,2000,84278230.792822,42139.1,468.211
iot-0-971,2000,84265257.640299,42132.6,468.139
iot-0-972,2000,84252049.454315,42126,468.066
iot-0-973,2000,84270268.666592,42135.1,468.167
iot-0-974,2000,84250035.505792,42125,468.055
iot-0-975,2000,84277013.142243,42138.5,468.204
iot-0-976,2000,84264601.506405,42132.3,468.135
iot-0-977,2000,84248490.174616,42124.2,468.046
iot-0-978,2000,84274530.747933,42137.3,468.191
iot-0-979,2000,84246757.070020,42123.4,468.036
iot-0-980,2000,84262072.360611,42131,468.121
iot-0-981,2000,84249145.621392,42124.6,468.05
iot-0-982,2000,84252986.174407,42126.5,468.071
iot-0-983,2000,84264554.757030,42132.3,468.135
iot-0-984,2000,84270877.537580,42135.4,468.17
iot-0-985,2000,84246241.788581,42123.1,468.033
iot-0-986,2000,84253126.767711,42126.6,468.072
iot-0-987,2000,84259730.559893,42129.9,468.108
iot-0-988,2000,84253641.963472,42126.8,468.075
iot-0-989,2000,84260433.101293,42130.2,468.112
iot-0-990,2000,84255936.844708,42128,468.087
iot-0-991,2000,84257810.369412,42128.9,468.098
iot-0-992,2000,84249848.246680,42124.9,468.054
iot-0-993,2000,84258747.005991,42129.4,468.103
iot-0-994,2000,84264976.193470,42132.5,468.138
iot-0-995,2000,84283663.784185,42141.8,468.241
iot-0-996,2000,84271439.568510,42135.7,468.173
iot-0-997,2000,84245867.100789,42122.9,468.031
iot-0-998,2000,84265163.540471,42132.6,468.139
iot-0-999,2000,84269753.469992,42134.9,468.164



Simulation time,10 days,20 hours,8 min,500 s

Execution time,0 days,0 hours,2 min,20 s

