Server,Tasks Executed,Energy Consumed,Average Energy Consumed,Average Time Execution, Waiting Time
s-0-0,9,351575.27,39063.92,345.67,3422.34
s-0-1,13,351385.78,27029.68,356.13,3018.28
s-0-2,12,351458.80,29288.23,333.70,3483.89
s-0-3,9,351636.82,39070.76,328.52,3322.51
s-0-4,8,351709.83,43963.73,324.19,3457.01
s-0-5,16,351310.35,21956.90,314.73,3468.91
s-0-6,9,351698.37,39077.60,318.38,3268.71
s-0-7,9,351718.88,39079.88,339.91,3402.02
s-0-8,12,351581.90,29298.49,313.54,3480.40
s-0-9,15,351444.92,23429.66,327.53,3426.03
s-0-10,5,351990.44,70398.09,340.09,1447.76
s-0-11,12,351643.45,29303.62,348.16,3460.50
s-0-12,10,351768.97,35176.90,330.02,3378.84
s-0-13,7,351946.99,50278.14,307.22,3483.88
s-0-14,19,351337.50,18491.45,336.56,3429.32
s-0-15,8,351935.52,43991.94,309.04,3463.16
s-0-16,9,351903.54,39100.39,360.86,3477.32
s-0-17,13,351714.05,27054.93,343.40,3302.36
s-0-18,12,351787.07,29315.59,307.73,3382.53
s-0-19,10,351912.59,35191.26,332.05,3489.84
s-0-20,17,351565.60,20680.33,358.19,3393.21
s-0-21,19,351481.12,18499.01,359.12,3321.40
s-0-22,7,352131.64,50304.52,329.18,3464.80
s-0-23,12,351889.65,29324.14,342.12,2982.82
s-0-24,11,351962.67,31996.61,344.81,3318.43
s-0-25,13,351878.19,27067.55,337.69,3301.43
s-0-26,7,352213.70,50316.24,342.63,3015.87
s-0-27,10,352076.72,35207.67,330.97,3039.37
s-0-28,5,352359.74,70471.95,343.22,3032.23
s-0-29,14,351907.75,25136.27,363.75,3384.59
s-0-30,4,352453.27,88113.32,333.85,3202.95
s-0-31,10,352158.79,35215.88,357.93,3015.72
s-0-32,13,352021.80,27078.60,349.47,2865.21
s-0-33,13,352042.32,27080.18,345.38,3439.57
s-0-34,12,352115.34,29342.94,329.43,3486.76
s-0-35,12,352135.85,29344.65,343.69,3378.64
s-0-36,13,352103.87,27084.91,339.23,3381.71
s-0-37,10,352281.89,35228.19,365.92,3293.66
s-0-38,8,352407.40,44050.93,328.95,3427.05
s-0-39,9,352375.42,39152.82,359.56,3381.30
s-0-40,9,352395.94,39155.10,324.37,3277.78
s-0-41,11,352311.46,32028.31,328.17,3395.46
s-0-42,3,352751.97,117583.99,359.00,2642.55
s-0-43,12,352299.99,29358.33,339.20,2466.51
s-0-44,13,352268.01,27097.54,331.09,2613.53
s-0-45,13,352288.52,27099.12,356.83,2973.81
s-0-46,9,352519.04,39168.78,362.05,3203.43
s-0-47,11,352434.56,32039.51,368.01,3250.80
s-0-48,14,352297.57,25164.11,343.15,3443.88
s-0-49,14,352318.09,25165.58,340.76,3422.13
s-0-50,5,352811.11,70562.22,341.96,3364.27
s-0-51,10,352569.12,35256.91,363.87,2695.49
s-0-52,7,352747.14,50392.45,348.59,3232.81
s-0-53,10,352610.16,35261.02,331.08,3389.30
s-0-54,11,352578.17,32052.56,362.71,3037.94
s-0-55,9,352703.69,39189.30,362.20,3113.81
s-0-56,6,352881.71,58813.62,356.52,3408.59
s-0-57,9,352744.72,39193.86,352.88,3357.71
s-0-58,14,352502.74,25178.77,352.95,3312.28
s-0-59,11,352680.76,32061.89,339.36,3450.44
s-0-60,6,352963.77,58827.30,367.42,1895.88
s-0-61,9,352826.79,39202.98,352.53,3484.71
s-0-62,5,353057.31,70611.46,371.86,3191.67
s-0-63,12,352710.32,29392.53,342.55,3201.17
s-0-64,7,352993.34,50427.62,344.03,3372.89
s-0-65,11,352803.86,32073.08,332.00,3323.76
s-0-66,12,352771.87,29397.66,337.43,3473.63
s-0-67,7,353054.89,50436.41,342.25,3392.79
s-0-68,11,352865.41,32078.67,311.69,3305.25
s-0-69,6,353148.42,58858.07,351.01,1994.29
s-0-70,6,353168.94,58861.49,351.97,2246.00
s-0-71,7,353136.96,50448.14,324.90,3029.99
s-0-72,14,352789.98,25199.28,369.10,3164.74
s-0-73,11,352967.99,32088.00,340.07,3399.15
s-0-74,9,353093.51,39232.61,362.62,3105.83
s-0-75,13,352904.03,27146.46,339.75,3337.60
s-0-76,9,353134.54,39237.17,346.99,3066.72
s-0-77,8,353207.56,44150.94,366.41,3402.64
s-0-78,12,353018.08,29418.17,340.91,3357.30
s-0-79,9,353196.09,39244.01,352.37,3204.81
s-0-80,6,353374.11,58895.68,318.38,3097.21
s-0-81,10,353184.63,35318.46,333.48,3389.10
s-0-82,7,353362.64,50480.38,294.95,3489.42
s-0-83,16,352910.66,22056.92,330.58,2961.62
s-0-84,11,353193.68,32108.52,344.49,3182.66
s-0-85,10,353266.69,35326.67,330.98,2964.85
s-0-86,13,353129.71,27163.82,355.22,3450.65
s-0-87,11,353255.23,32114.11,347.76,3353.40
s-0-88,14,353118.24,25222.73,325.35,3462.35
s-0-89,13,353191.26,27168.56,354.03,3096.79
s-0-90,5,353631.78,70726.36,335.45,3413.31
s-0-91,8,353494.79,44186.85,335.50,3425.21
s-0-92,10,353410.31,35341.03,332.52,3368.99
s-0-93,10,353430.83,35343.08,332.39,2806.76
s-0-94,8,353556.34,44194.54,357.04,3341.70
s-0-95,12,353366.86,29447.24,345.08,3396.28
s-0-96,9,353544.88,39282.76,336.23,3284.28
s-0-97,9,353565.39,39285.04,354.74,3281.53
s-0-98,7,353690.91,50527.27,378.79,3193.74
s-0-99,12,353448.93,29454.08,330.18,3462.55
s-0-100,12,353469.44,29455.79,320.46,3407.77
s-0-101,13,353437.46,27187.50,351.37,3419.47
s-0-102,13,353457.98,27189.08,322.44,3234.67
s-0-103,16,353320.99,22082.56,344.37,3279.15
s-0-104,10,353656.51,35365.65,349.27,3417.82
s-0-105,13,353519.53,27193.81,348.96,3359.35
s-0-106,6,353907.55,58984.59,374.30,3014.83
s-0-107,4,354033.06,88508.27,376.95,1173.53
s-0-108,10,353738.58,35373.86,347.05,3239.68
s-0-109,16,353444.10,22090.26,307.56,3472.40
s-0-110,7,353937.11,50562.44,324.80,3100.43
s-0-111,9,353852.63,39316.96,337.09,3285.44
s-0-112,14,353610.65,25257.90,357.63,3463.37
s-0-113,13,353683.66,27206.44,341.09,3401.41
s-0-114,7,354019.18,50574.17,294.35,3497.63
s-0-115,11,353829.70,32166.34,329.16,3468.91
s-0-116,12,353797.71,29483.14,344.42,3416.18
s-0-117,5,354185.73,70837.15,315.34,3464.39
s-0-118,12,353838.75,29486.56,342.25,3424.18
s-0-119,10,353964.26,35396.43,348.81,1889.44
s-0-120,10,353984.78,35398.48,328.85,3287.91
s-0-121,10,354005.30,35400.53,342.53,3016.17
s-0-122,15,353763.31,23584.22,349.14,2944.80
s-0-123,7,354203.83,50600.55,325.49,3347.04
s-0-124,11,354014.35,32183.12,322.54,3432.80
s-0-125,8,354192.36,44274.05,348.50,3010.52
s-0-126,8,354212.88,44276.61,306.46,2653.55
s-0-127,8,354233.40,44279.17,349.21,3468.29
s-0-128,10,354148.91,35414.89,341.65,2999.32
s-0-129,13,354011.93,27231.69,334.43,3467.68
s-0-130,9,354242.45,39360.27,347.47,3304.83
s-0-131,8,354315.46,44289.43,303.42,3020.72
s-0-132,9,354283.48,39364.83,331.13,3350.94
s-0-133,15,353989.00,23599.27,331.76,3300.49
s-0-134,16,353957.01,22122.31,314.60,3466.25
s-0-135,14,354082.53,25291.61,343.43,2961.71
s-0-136,13,354155.55,27242.73,369.30,2975.70
s-0-137,8,354438.57,44304.82,362.68,3010.32
s-0-138,8,354459.08,44307.39,364.42,3299.80
s-0-139,12,354269.60,29522.47,353.86,3326.52
s-0-140,10,354395.12,35439.51,339.42,3373.30
s-0-141,11,354363.13,32214.83,341.49,3376.79
s-0-142,9,354488.65,39387.63,323.77,3449.42
s-0-143,12,354351.67,29529.31,339.26,3454.14
s-0-144,10,354477.18,35447.72,344.21,3370.22
s-0-145,10,354497.70,35449.77,311.66,2844.73
s-0-146,12,354413.22,29534.43,373.77,3299.19
s-0-147,4,354853.73,88713.43,332.78,3416.79
s-0-148,5,354821.75,70964.35,354.54,3350.73
s-0-149,4,354894.77,88723.69,334.58,3412.48
s-0-150,6,354810.28,59135.05,322.35,3414.13
s-0-151,7,354778.30,50682.61,339.17,2778.97
s-0-152,5,354903.82,70980.76,327.78,2477.38
s-0-153,7,354819.33,50688.48,351.98,3151.85
s-0-154,12,354577.35,29548.11,341.62,2938.69
s-0-155,11,354650.37,32240.94,332.38,3459.27
s-0-156,12,354618.38,29551.53,347.46,3466.86
s-0-157,6,354953.90,59158.98,322.75,3419.05
s-0-158,6,354974.42,59162.40,358.59,3471.98
s-0-159,8,354889.93,44361.24,320.76,2919.90
s-0-160,8,354910.45,44363.81,345.06,2978.21
s-0-161,12,354720.97,29560.08,332.83,3198.53
s-0-162,15,354583.98,23638.93,323.43,3230.00
s-0-163,15,354604.50,23640.30,330.00,3409.82
s-0-164,6,355097.52,59182.92,328.56,3046.75
s-0-165,8,355013.03,44376.63,332.51,3359.14
s-0-166,11,354876.05,32261.46,327.84,3459.88
s-0-167,9,355001.57,39444.62,336.50,3283.41
s-0-168,10,354969.58,35496.96,378.25,3335.96
s-0-169,6,355200.10,59200.02,326.57,3467.06
s-0-170,9,355063.12,39451.46,342.63,3401.20
s-0-171,11,354978.64,32270.79,330.72,3454.55
s-0-172,11,354999.15,32272.65,350.56,2884.63
s-0-173,6,355282.17,59213.69,366.56,2694.31
s-0-174,11,355040.19,32276.38,319.21,3292.89
s-0-175,8,355218.20,44402.28,338.38,3398.74
s-0-176,3,355501.22,118500.41,399.08,3330.90
s-0-177,15,354891.74,23659.45,331.65,3432.39
s-0-178,11,355122.25,32283.84,360.96,3441.83
s-0-179,13,355037.77,27310.60,322.96,2978.91
s-0-180,14,355005.79,25357.56,339.68,3142.43
s-0-181,10,355236.30,35523.63,341.12,3476.50
s-0-182,10,355256.82,35525.68,368.18,3081.95
s-0-183,12,355172.34,29597.69,352.52,3245.88
s-0-184,9,355350.35,39483.37,336.75,3490.25
s-0-185,9,355370.87,39485.65,329.64,3482.65
s-0-186,11,355286.39,32298.76,351.13,3311.57
s-0-187,8,355464.40,44433.05,382.83,3379.66
s-0-188,7,355537.42,50791.06,368.73,3185.51
s-0-189,10,355400.44,35540.04,330.22,3350.73
s-0-190,7,355578.45,50796.92,329.85,1989.89
s-0-191,12,355336.47,29611.37,357.08,3008.62
s-0-192,9,355514.49,39501.61,326.98,3460.91
s-0-193,5,355745.00,71149.00,323.86,3014.82
s-0-194,14,355293.02,25378.07,346.24,3014.37
s-0-195,15,355261.04,23684.07,335.31,3293.56
s-0-196,6,355754.05,59292.34,325.22,3476.91
s-0-197,13,355407.07,27339.01,337.70,3441.21
s-0-198,10,355585.09,35558.51,318.74,3484.30
s-0-199,9,355658.10,39517.57,335.87,3421.10
s-0-200,11,355573.62,32324.87,368.45,2933.64
s-0-201,9,355699.14,39522.13,336.76,3421.31
s-0-202,10,355667.16,35566.72,339.42,2898.44
s-0-203,9,355740.17,39526.69,307.97,3404.69
s-0-204,9,355760.69,39528.97,332.77,3183.08
s-0-205,9,355781.21,39531.25,306.70,3473.83
s-0-206,10,355749.22,35574.92,326.79,3443.06
s-0-207,5,356032.24,71206.45,353.21,3221.34
s-0-208,11,355737.76,32339.80,344.26,2908.42
s-0-209,11,355758.27,32341.66,328.20,3274.23
s-0-210,14,355621.29,25401.52,337.95,3251.03
s-0-211,5,356114.31,71222.86,333.01,1700.63
s-0-212,13,355714.82,27362.68,363.88,3034.04
s-0-213,10,355892.84,35589.28,318.97,3439.16
s-0-214,8,356018.36,44502.29,394.71,3256.86
s-0-215,8,356038.87,44504.86,353.43,3435.06
s-0-216,8,356059.39,44507.42,319.04,3394.84
s-0-217,13,355817.41,27370.57,345.81,3436.29
s-0-218,16,355680.42,22230.03,339.00,3419.67
s-0-219,7,356173.44,50881.92,317.63,3498.25
s-0-220,6,356246.46,59374.41,297.94,3221.32
s-0-221,7,356214.47,50887.78,344.15,3354.22
s-0-222,9,356129.99,39570.00,364.38,3210.30
s-0-223,15,355835.51,23722.37,341.76,3203.58
s-0-224,4,356433.52,89108.38,448.25,2126.88
s-0-225,5,356401.54,71280.31,356.30,3498.45
s-0-226,9,356212.06,39579.12,327.69,3244.68
s-0-227,11,356127.57,32375.23,327.08,3437.93
s-0-228,7,356358.09,50908.30,351.29,3340.47
s-0-229,7,356378.61,50911.23,371.21,2986.03
s-0-230,6,356451.62,59408.60,345.07,3041.79
s-0-231,10,356262.14,35626.21,354.33,3465.22
s-0-232,10,356282.66,35628.27,334.06,3469.32
s-0-233,10,356303.18,35630.32,343.63,3360.38
s-0-234,7,356481.19,50925.88,385.02,3330.33
s-0-235,10,356344.21,35634.42,344.33,3205.39
s-0-236,16,356049.73,22253.11,343.73,3436.09
s-0-237,10,356385.24,35638.52,355.47,3379.87
s-0-238,16,356090.76,22255.67,341.50,3444.50
s-0-239,3,356793.78,118931.26,345.04,2890.79
s-0-240,12,356341.79,29695.15,319.21,3426.85
s-0-241,14,356257.31,25446.95,335.04,3432.60
s-0-242,11,356435.33,32403.21,330.72,2320.76
s-0-243,13,356350.84,27411.60,300.52,3434.85
s-0-244,10,356528.86,35652.89,358.48,3178.75
s-0-245,7,356706.88,50958.13,355.06,3235.98
s-0-246,10,356569.89,35656.99,316.16,3339.86
s-0-247,9,356642.91,39626.99,316.11,3477.12
s-0-248,13,356453.43,27419.49,328.96,3297.52
s-0-249,10,356631.44,35663.14,321.52,3435.88
s-0-250,9,356704.46,39633.83,354.77,3377.61
s-0-251,13,356514.98,27424.23,338.26,3333.50
s-0-252,9,356745.49,39638.39,335.83,3406.74
s-0-253,8,356818.51,44602.31,344.88,2884.97
s-0-254,6,356944.03,59490.67,343.40,2859.36
s-0-255,13,356597.04,27430.54,315.55,3469.73
s-0-256,7,356932.56,50990.37,365.54,3149.03
s-0-257,9,356848.08,39649.79,329.21,3407.36
s-0-258,11,356763.59,32433.05,331.31,3347.86
s-0-259,7,356994.11,50999.16,326.56,3439.57
s-0-260,7,357014.63,51002.09,357.08,3370.84
s-0-261,9,356930.14,39658.90,357.89,3031.42
s-0-262,11,356845.66,32440.51,326.19,3428.49
s-0-263,12,356813.68,29734.47,356.66,2885.04
s-0-264,8,357044.19,44630.52,344.45,2714.79
s-0-265,13,356802.21,27446.32,313.64,3474.86
s-0-266,11,356927.73,32447.98,298.66,3485.53
s-0-267,14,356790.75,25485.05,343.75,3352.99
s-0-268,12,356916.26,29743.02,360.75,2964.98
s-0-269,5,357304.28,71460.86,324.21,2655.56
s-0-270,6,357272.30,59545.38,338.50,3388.07
s-0-271,11,357030.31,32457.30,364.28,3112.11
s-0-272,3,357470.83,119156.94,345.04,2885.67
s-0-273,12,357018.85,29751.57,367.67,3236.01
s-0-274,12,357039.36,29753.28,364.03,3182.02
s-0-275,9,357217.38,39690.82,352.92,3344.58
s-0-276,8,357290.40,44661.30,335.39,3434.23
s-0-277,10,357205.91,35720.59,310.91,3408.18
s-0-278,9,357278.93,39697.66,345.04,2985.30
s-0-279,13,357089.45,27468.42,360.53,3376.59
s-0-280,8,357372.46,44671.56,328.54,3497.84
s-0-281,10,357287.98,35728.80,340.71,3445.52
s-0-282,13,357151.00,27473.15,347.50,3240.62
s-0-283,11,357276.51,32479.68,338.16,3330.83
s-0-284,8,357454.53,44681.82,348.64,3374.74
s-0-285,4,357685.05,89421.26,342.84,3394.23
s-0-286,9,357443.06,39715.90,344.42,3384.17
s-0-287,7,357568.58,51081.23,344.58,3242.55
s-0-288,13,357274.10,27482.62,356.83,3416.80
s-0-289,7,357609.61,51087.09,361.08,3344.99
s-0-290,10,357472.63,35747.26,318.05,3163.60
s-0-291,7,357650.65,51092.95,329.18,2857.09
s-0-292,11,357461.16,32496.47,346.06,3429.72
s-0-293,8,357639.18,44704.90,355.55,3361.81
s-0-294,12,357449.70,29787.47,358.21,3436.90
s-0-295,10,357575.21,35757.52,348.49,3428.29
s-0-296,10,357595.73,35759.57,334.70,3464.40
s-0-297,9,357668.75,39740.97,339.13,3439.77
s-0-298,15,357374.27,23824.95,332.59,3466.04
s-0-299,7,357814.78,51116.40,343.76,3348.27
s-0-300,10,357677.80,35767.78,355.32,3177.08
s-0-301,10,357698.32,35769.83,326.18,3403.26
s-0-302,8,357823.83,44727.98,338.79,2874.18
s-0-303,9,357791.85,39754.65,341.24,3390.94
s-0-304,9,357812.37,39756.93,363.52,3402.23
s-0-305,13,357622.88,27509.45,341.08,3404.69
s-0-306,10,357800.90,35780.09,318.94,3463.16
s-0-307,4,358136.42,89534.10,345.04,3208.66
s-0-308,10,357841.93,35784.19,356.73,3431.77
s-0-309,13,357704.95,27515.77,340.52,3421.31
s-0-310,13,357725.47,27517.34,344.14,3405.51
s-0-311,8,358008.48,44751.06,331.56,3453.73
s-0-312,17,357556.50,21032.74,339.00,3390.54
s-0-313,8,358049.52,44756.19,331.66,3397.51
s-0-314,6,358175.03,59695.84,361.93,3280.68
s-0-315,14,357775.55,25555.40,339.09,3415.16
s-0-316,9,358058.57,39784.29,359.62,3368.58
s-0-317,10,358026.58,35802.66,341.54,2968.61
s-0-318,8,358152.10,44769.01,331.09,2983.57
s-0-319,7,358225.12,51175.02,324.87,3044.70
s-0-320,10,358088.13,35808.81,330.87,3095.55
s-0-321,5,358371.15,71674.23,358.75,3250.98
s-0-322,11,358076.67,32552.42,331.52,3180.22
s-0-323,11,358097.18,32554.29,333.61,3377.40
s-0-324,10,358170.20,35817.02,371.21,2092.81
s-0-325,7,358348.22,51192.60,345.09,3041.40
