Server,Tasks Executed,Energy Consumed,Average Energy Consumed,Average Time Execution, Waiting Time
iot-0-574,1000,242109.46,242.11,345.87
iot-0-575,1000,242187.01,242.19,345.98
iot-0-576,1000,242121.53,242.12,345.89
iot-0-577,1000,242182.85,242.18,345.97
iot-0-578,1000,242129.85,242.13,345.90
iot-0-579,1000,242110.47,242.11,345.87
iot-0-580,1000,242078.28,242.08,345.82
iot-0-581,1000,242121.81,242.12,345.89
iot-0-582,1000,242095.23,242.10,345.85
iot-0-583,1000,242052.16,242.05,345.79
iot-0-584,1000,242144.22,242.14,345.92
iot-0-585,1000,242047.12,242.05,345.78
iot-0-586,1000,242138.62,242.14,345.91
iot-0-587,1000,242057.53,242.06,345.79
iot-0-588,1000,242090.58,242.09,345.84
iot-0-589,1000,242136.17,242.14,345.91
iot-0-590,1000,242114.06,242.11,345.88
iot-0-591,1000,242169.92,242.17,345.96
iot-0-592,1000,242054.26,242.05,345.79
iot-0-593,1000,242077.23,242.08,345.82
iot-0-594,1000,242081.70,242.08,345.83
iot-0-595,1000,242154.84,242.15,345.93
iot-0-596,1000,242167.48,242.17,345.95
iot-0-597,1000,242189.74,242.19,345.98
iot-0-598,1000,242086.57,242.09,345.84
iot-0-599,1000,242092.63,242.09,345.84
iot-0-600,1000,242083.94,242.08,345.83
iot-0-601,1000,242139.91,242.14,345.91
iot-0-602,1000,242183.86,242.18,345.98
iot-0-603,1000,242196.49,242.20,345.99
iot-0-604,1000,242192.33,242.19,345.99
iot-0-605,1000,242119.95,242.12,345.88
iot-0-606,1000,242158.58,242.16,345.94
iot-0-607,1000,242040.22,242.04,345.77
iot-0-608,1000,242152.12,242.15,345.93
iot-0-609,1000,242087.29,242.09,345.84
iot-0-610,1000,242135.74,242.14,345.91
iot-0-611,1000,242110.90,242.11,345.87
iot-0-612,1000,242122.39,242.12,345.89
iot-0-613,1000,242060.99,242.06,345.80
iot-0-614,1000,242156.14,242.16,345.94
iot-0-615,1000,242145.37,242.15,345.92
iot-0-616,1000,242128.28,242.13,345.90
iot-0-617,1000,242159.45,242.16,345.94
iot-0-618,1000,242067.66,242.07,345.81
iot-0-619,1000,242055.44,242.06,345.79
iot-0-620,1000,242187.88,242.19,345.98
iot-0-621,1000,242097.34,242.10,345.85
iot-0-622,1000,242152.98,242.15,345.93
iot-0-623,1000,242122.10,242.12,345.89
iot-0-624,1000,242080.44,242.08,345.83
iot-0-625,1000,242084.79,242.08,345.83
iot-0-626,1000,242092.92,242.09,345.85
iot-0-627,1000,242188.45,242.19,345.98
iot-0-628,1000,242185.58,242.19,345.98
iot-0-629,1000,242194.20,242.19,345.99
iot-0-630,1000,242155.28,242.16,345.93
iot-0-631,1000,242070.12,242.07,345.81
iot-0-632,1000,242172.51,242.17,345.96
iot-0-633,1000,242139.19,242.14,345.91
iot-0-634,1000,242172.08,242.17,345.96
iot-0-635,1000,242094.80,242.09,345.85
iot-0-636,1000,242141.63,242.14,345.91
iot-0-637,1000,242062.79,242.06,345.80
iot-0-638,1000,242196.35,242.20,345.99
iot-0-639,1000,242121.96,242.12,345.89
iot-0-640,1000,242044.47,242.04,345.78
iot-0-641,1000,242097.48,242.10,345.85
iot-0-642,1000,242159.44,242.16,345.94
iot-0-643,1000,242177.39,242.18,345.97
iot-0-644,1000,242186.87,242.19,345.98
iot-0-645,1000,242148.81,242.15,345.93
iot-0-646,1000,242106.88,242.11,345.87
iot-0-647,1000,242174.66,242.17,345.96
iot-0-648,1000,242100.73,242.10,345.86
iot-0-649,1000,242136.61,242.14,345.91
iot-0-650,1000,242060.85,242.06,345.80
iot-0-651,1000,242070.92,242.07,345.81
iot-0-652,1000,242120.09,242.12,345.88
iot-0-653,1000,242149.39,242.15,345.93
iot-0-654,1000,242168.36,242.17,345.95
iot-0-655,1000,242185.87,242.19,345.98
iot-0-656,1000,242085.38,242.09,345.83
iot-0-657,1000,242084.95,242.08,345.83
iot-0-658,1000,242134.88,242.13,345.91
iot-0-659,1000,242037.01,242.04,345.77
iot-0-660,1000,242152.83,242.15,345.93
iot-0-661,1000,242138.04,242.14,345.91
iot-0-662,1000,242180.41,242.18,345.97
iot-0-663,1000,242123.82,242.12,345.89
iot-0-664,1000,242154.13,242.15,345.93
iot-0-665,1000,242075.78,242.08,345.82
iot-0-666,1000,242161.16,242.16,345.94
iot-0-667,1000,242048.33,242.05,345.78
iot-0-668,1000,242124.83,242.12,345.89
iot-0-669,1000,242136.46,242.14,345.91
iot-0-670,1000,242169.35,242.17,345.95
iot-0-671,1000,242098.35,242.10,345.85
iot-0-672,1000,242163.17,242.16,345.95
iot-0-673,1000,242125.12,242.13,345.89
iot-0-674,1000,242109.75,242.11,345.87
iot-0-675,1000,242149.24,242.15,345.93
iot-0-676,1000,242116.79,242.12,345.88
iot-0-677,1000,242158.72,242.16,345.94
iot-0-678,1000,242180.70,242.18,345.97
iot-0-679,1000,242070.69,242.07,345.81
iot-0-680,1000,242039.89,242.04,345.77
iot-0-681,1000,242082.29,242.08,345.83
iot-0-682,1000,242033.84,242.03,345.76
iot-0-683,1000,242045.73,242.05,345.78
iot-0-684,1000,242197.07,242.20,345.99
iot-0-685,1000,242159.15,242.16,345.94
iot-0-686,1000,242162.60,242.16,345.94
iot-0-687,1000,242180.84,242.18,345.97
iot-0-688,1000,242098.20,242.10,345.85
iot-0-689,1000,242058.43,242.06,345.80
iot-0-690,1000,242083.00,242.08,345.83
iot-0-691,1000,242073.49,242.07,345.82
iot-0-692,1000,242118.08,242.12,345.88
iot-0-693,1000,242194.48,242.19,345.99
iot-0-694,1000,242099.49,242.10,345.85
iot-0-695,1000,242169.49,242.17,345.95
iot-0-696,1000,242161.31,242.16,345.94
iot-0-697,1000,242109.03,242.11,345.87
iot-0-698,1000,242126.55,242.13,345.89
iot-0-699,1000,242131.87,242.13,345.90
iot-0-700,1000,242083.37,242.08,345.83
iot-0-701,1000,242132.01,242.13,345.90
iot-0-702,1000,242031.37,242.03,345.76
iot-0-703,1000,242121.38,242.12,345.89
iot-0-704,1000,242089.24,242.09,345.84
iot-0-705,1000,242146.23,242.15,345.92
iot-0-706,1000,242137.90,242.14,345.91
iot-0-707,1000,242161.88,242.16,345.94
iot-0-708,1000,242088.81,242.09,345.84
iot-0-709,1000,242124.68,242.12,345.89
iot-0-710,1000,242118.51,242.12,345.88
iot-0-711,1000,242173.51,242.17,345.96
iot-0-712,1000,242040.51,242.04,345.77
iot-0-713,1000,242039.22,242.04,345.77
iot-0-714,1000,242181.84,242.18,345.97
iot-0-715,1000,242080.87,242.08,345.83
iot-0-716,1000,242093.21,242.09,345.85
iot-0-717,1000,242176.82,242.18,345.97
iot-0-718,1000,242146.95,242.15,345.92
iot-0-719,1000,242042.93,242.04,345.77
iot-0-720,1000,242093.49,242.09,345.85
iot-0-721,1000,242063.72,242.06,345.80
iot-0-722,1000,242139.05,242.14,345.91
iot-0-723,1000,242100.16,242.10,345.86
iot-0-724,1000,242112.05,242.11,345.87
iot-0-725,1000,242088.45,242.09,345.84
iot-0-726,1000,242177.82,242.18,345.97
iot-0-727,1000,242176.10,242.18,345.96
iot-0-728,1000,242088.95,242.09,345.84
iot-0-729,1000,242053.30,242.05,345.79
iot-0-730,1000,242058.29,242.06,345.80
iot-0-731,1000,242168.34,242.17,345.95
iot-0-732,1000,242191.32,242.19,345.99
iot-0-733,1000,242112.48,242.11,345.87
iot-0-734,1000,242108.17,242.11,345.87
iot-0-735,1000,242131.58,242.13,345.90
iot-0-736,1000,242093.35,242.09,345.85
iot-0-737,1000,242102.04,242.10,345.86
iot-0-738,1000,242068.47,242.07,345.81
iot-0-739,1000,242056.29,242.06,345.79
iot-0-740,1000,242143.50,242.14,345.92
iot-0-741,1000,242103.29,242.10,345.86
iot-0-742,1000,242176.24,242.18,345.96
iot-0-743,1000,242180.55,242.18,345.97
iot-0-744,1000,242193.19,242.19,345.99
iot-0-745,1000,242099.64,242.10,345.85
iot-0-746,1000,242076.53,242.08,345.82
iot-0-747,1000,242134.59,242.13,345.90
iot-0-748,1000,242056.44,242.06,345.79
iot-0-749,1000,242143.36,242.14,345.92
iot-0-750,1000,242104.58,242.10,345.86
iot-0-751,1000,242107.45,242.11,345.87
iot-0-752,1000,242092.35,242.09,345.84
iot-0-753,1000,242156.71,242.16,345.94
iot-0-754,1000,242154.99,242.15,345.93
iot-0-755,1000,242067.00,242.07,345.81
iot-0-756,1000,242127.84,242.13,345.90
iot-0-757,1000,242050.21,242.05,345.78
iot-0-758,1000,242062.00,242.06,345.80
iot-0-759,1000,242101.89,242.10,345.86
iot-0-760,1000,242181.13,242.18,345.97
iot-0-761,1000,242102.79,242.10,345.86
iot-0-762,1000,242154.56,242.15,345.93
iot-0-763,1000,242090.44,242.09,345.84
iot-0-764,1000,242195.06,242.20,345.99
iot-0-765,1000,242150.68,242.15,345.93
iot-0-766,1000,242147.09,242.15,345.92
iot-0-767,1000,242062.65,242.06,345.80
iot-0-768,1000,242138.18,242.14,345.91
iot-0-769,1000,242183.57,242.18,345.97
iot-0-770,1000,242179.83,242.18,345.97
iot-0-771,1000,242148.24,242.15,345.92
iot-0-772,1000,242139.48,242.14,345.91
iot-0-773,1000,242151.54,242.15,345.93
iot-0-774,1000,242158.15,242.16,345.94
iot-0-775,1000,242155.42,242.16,345.93
iot-0-776,1000,242191.90,242.19,345.99
iot-0-777,1000,242061.86,242.06,345.80
iot-0-778,1000,242143.21,242.14,345.92
iot-0-779,1000,242157.43,242.16,345.94
iot-0-780,1000,242063.43,242.06,345.80
iot-0-781,1000,242123.98,242.12,345.89
iot-0-782,1000,242094.37,242.09,345.85
iot-0-783,1000,242104.43,242.10,345.86
iot-0-784,1000,242147.52,242.15,345.92
iot-0-785,1000,242049.48,242.05,345.78
iot-0-786,1000,242189.31,242.19,345.98
iot-0-787,1000,242129.42,242.13,345.90
iot-0-788,1000,242142.92,242.14,345.92
iot-0-789,1000,242094.66,242.09,345.85
iot-0-790,1000,242150.25,242.15,345.93
iot-0-791,1000,242092.61,242.09,345.84
iot-0-792,1000,242187.30,242.19,345.98
iot-0-793,1000,242182.99,242.18,345.97
iot-0-794,1000,242175.96,242.18,345.96
iot-0-795,1000,242122.67,242.12,345.89
iot-0-796,1000,242043.80,242.04,345.78
iot-0-797,1000,242108.89,242.11,345.87
iot-0-798,1000,242192.76,242.19,345.99
iot-0-799,1000,242118.80,242.12,345.88
iot-0-800,1000,242170.50,242.17,345.96
iot-0-801,1000,242154.27,242.15,345.93
iot-0-802,1000,242034.95,242.03,345.76
iot-0-803,1000,242140.91,242.14,345.91
iot-0-804,1000,242074.78,242.07,345.82
iot-0-805,1000,242080.73,242.08,345.83
iot-0-806,1000,242133.45,242.13,345.90
iot-0-807,1000,242064.58,242.06,345.80
iot-0-808,1000,242190.32,242.19,345.98
iot-0-809,1000,242097.20,242.10,345.85
iot-0-810,1000,242077.80,242.08,345.82
iot-0-811,1000,242148.38,242.15,345.92
iot-0-812,1000,242174.23,242.17,345.96
iot-0-813,1000,242076.05,242.08,345.82
iot-0-814,1000,242135.17,242.14,345.91
iot-0-815,1000,242079.47,242.08,345.83
iot-0-816,1000,242119.80,242.12,345.88
iot-0-817,1000,242079.32,242.08,345.83
iot-0-818,1000,242156.28,242.16,345.94
iot-0-819,1000,242125.55,242.13,345.89
iot-0-820,1000,242041.10,242.04,345.77
iot-0-821,1000,242120.38,242.12,345.88
iot-0-822,1000,242138.47,242.14,345.91
iot-0-823,1000,242175.53,242.18,345.96
iot-0-824,1000,242175.67,242.18,345.96
iot-0-825,1000,242104.15,242.10,345.86
iot-0-826,1000,242151.40,242.15,345.93
iot-0-827,1000,242064.29,242.06,345.80
iot-0-828,1000,242125.40,242.13,345.89
iot-0-829,1000,242172.37,242.17,345.96
iot-0-830,1000,242163.89,242.16,345.95
iot-0-831,1000,242042.65,242.04,345.77
iot-0-832,1000,242092.06,242.09,345.84
iot-0-833,1000,242148.53,242.15,345.92
iot-0-834,1000,242159.01,242.16,345.94
iot-0-835,1000,242132.15,242.13,345.90
iot-0-836,1000,242186.01,242.19,345.98
iot-0-837,1000,242104.29,242.10,345.86
iot-0-838,1000,242184.00,242.18,345.98
iot-0-839,1000,242179.26,242.18,345.97
iot-0-840,1000,242162.46,242.16,345.94
iot-0-841,1000,242133.73,242.13,345.90
iot-0-842,1000,242187.73,242.19,345.98
iot-0-843,1000,242121.67,242.12,345.89
iot-0-844,1000,242090.16,242.09,345.84
iot-0-845,1000,242091.16,242.09,345.84
iot-0-846,1000,242193.48,242.19,345.99
iot-0-847,1000,242119.51,242.12,345.88
iot-0-848,1000,242178.25,242.18,345.97
iot-0-849,1000,242096.91,242.10,345.85
iot-0-850,1000,242123.10,242.12,345.89
iot-0-851,1000,242194.34,242.19,345.99
iot-0-852,1000,242130.43,242.13,345.90
iot-0-853,1000,242182.13,242.18,345.97
iot-0-854,1000,242180.12,242.18,345.97
iot-0-855,1000,242116.07,242.12,345.88
iot-0-856,1000,242120.23,242.12,345.88
iot-0-857,1000,242040.95,242.04,345.77
iot-0-858,1000,242195.78,242.20,345.99
iot-0-859,1000,242164.47,242.16,345.95
iot-0-860,1000,242110.61,242.11,345.87
iot-0-861,1000,242066.86,242.07,345.81
iot-0-862,1000,242170.36,242.17,345.96
iot-0-863,1000,242196.06,242.20,345.99
iot-0-864,1000,242068.85,242.07,345.81
iot-0-865,1000,242168.20,242.17,345.95
iot-0-866,1000,242194.05,242.19,345.99
iot-0-867,1000,242111.62,242.11,345.87
iot-0-868,1000,242161.45,242.16,345.94
iot-0-869,1000,242125.26,242.13,345.89
iot-0-870,1000,242174.52,242.17,345.96
iot-0-871,1000,242155.71,242.16,345.93
iot-0-872,1000,242131.15,242.13,345.90
iot-0-873,1000,242178.54,242.18,345.97
iot-0-874,1000,242063.58,242.06,345.80
iot-0-875,1000,242040.66,242.04,345.77
iot-0-876,1000,242191.61,242.19,345.99
iot-0-877,1000,242145.08,242.15,345.92
iot-0-878,1000,242137.61,242.14,345.91
iot-0-879,1000,242169.06,242.17,345.95
iot-0-880,1000,242188.31,242.19,345.98
iot-0-881,1000,242107.88,242.11,345.87
iot-0-882,1000,242176.53,242.18,345.96
iot-0-883,1000,242079.61,242.08,345.83
iot-0-884,1000,242069.17,242.07,345.81
iot-0-885,1000,242106.45,242.11,345.86
iot-0-886,1000,242157.29,242.16,345.94
iot-0-887,1000,242143.79,242.14,345.92
iot-0-888,1000,242132.44,242.13,345.90
iot-0-889,1000,242060.42,242.06,345.80
iot-0-890,1000,242172.22,242.17,345.96
iot-0-891,1000,242194.77,242.19,345.99
iot-0-892,1000,242130.14,242.13,345.90
iot-0-893,1000,242184.43,242.18,345.98
iot-0-894,1000,242151.11,242.15,345.93
iot-0-895,1000,242120.95,242.12,345.89
iot-0-896,1000,242113.63,242.11,345.87
iot-0-897,1000,242097.05,242.10,345.85
iot-0-898,1000,242066.21,242.07,345.81
iot-0-899,1000,242134.16,242.13,345.90
iot-0-900,1000,242147.66,242.15,345.92
iot-0-901,1000,242133.30,242.13,345.90
iot-0-902,1000,242151.83,242.15,345.93
iot-0-903,1000,242048.62,242.05,345.78
iot-0-904,1000,242152.55,242.15,345.93
iot-0-905,1000,242128.42,242.13,345.90
iot-0-906,1000,242108.60,242.11,345.87
iot-0-907,1000,242091.48,242.09,345.84
iot-0-908,1000,242189.03,242.19,345.98
iot-0-909,1000,242150.39,242.15,345.93
iot-0-910,1000,242145.80,242.15,345.92
iot-0-911,1000,242115.78,242.12,345.88
iot-0-912,1000,242059.05,242.06,345.80
iot-0-913,1000,242125.83,242.13,345.89
iot-0-914,1000,242152.69,242.15,345.93
iot-0-915,1000,242102.18,242.10,345.86
iot-0-916,1000,242052.31,242.05,345.79
iot-0-917,1000,242196.21,242.20,345.99
iot-0-918,1000,242080.59,242.08,345.83
iot-0-919,1000,242073.63,242.07,345.82
iot-0-920,1000,242193.76,242.19,345.99
iot-0-921,1000,242118.65,242.12,345.88
iot-0-922,1000,242158.29,242.16,345.94
iot-0-923,1000,242133.16,242.13,345.90
iot-0-924,1000,242082.48,242.08,345.83
iot-0-925,1000,242177.97,242.18,345.97
iot-0-926,1000,242074.35,242.07,345.82
iot-0-927,1000,242053.34,242.05,345.79
iot-0-928,1000,242061.14,242.06,345.80
iot-0-929,1000,242132.30,242.13,345.90
iot-0-930,1000,242098.63,242.10,345.85
iot-0-931,1000,242146.08,242.15,345.92
iot-0-932,1000,242075.50,242.08,345.82
iot-0-933,1000,242195.63,242.20,345.99
iot-0-934,1000,242117.50,242.12,345.88
iot-0-935,1000,242165.33,242.17,345.95
iot-0-936,1000,242156.86,242.16,345.94
iot-0-937,1000,242189.46,242.19,345.98
iot-0-938,1000,242111.04,242.11,345.87
iot-0-939,1000,242031.05,242.03,345.76
iot-0-940,1000,242062.94,242.06,345.80
iot-0-941,1000,242084.65,242.08,345.83
iot-0-942,1000,242058.61,242.06,345.80
iot-0-943,1000,242037.34,242.04,345.77
iot-0-944,1000,242096.33,242.10,345.85
iot-0-945,1000,242159.74,242.16,345.94
iot-0-946,1000,242049.34,242.05,345.78
iot-0-947,1000,242134.74,242.13,345.91
iot-0-948,1000,242036.86,242.04,345.77
iot-0-949,1000,242159.58,242.16,345.94
iot-0-950,1000,242125.69,242.13,345.89
iot-0-951,1000,242068.71,242.07,345.81
iot-0-952,1000,242137.47,242.14,345.91
iot-0-953,1000,242039.66,242.04,345.77
iot-0-954,1000,242185.00,242.19,345.98
iot-0-955,1000,242108.74,242.11,345.87
iot-0-956,1000,242053.16,242.05,345.79
iot-0-957,1000,242177.11,242.18,345.97
iot-0-958,1000,242139.33,242.14,345.91
iot-0-959,1000,242123.68,242.12,345.89
iot-0-960,1000,242140.63,242.14,345.91
iot-0-961,1000,242161.02,242.16,345.94
iot-0-962,1000,242145.94,242.15,345.92
iot-0-963,1000,242122.24,242.12,345.89
iot-0-964,1000,242119.23,242.12,345.88
iot-0-965,1000,242166.91,242.17,345.95
iot-0-966,1000,242162.03,242.16,345.94
iot-0-967,1000,242188.74,242.19,345.98
iot-0-968,1000,242156.42,242.16,345.94
iot-0-969,1000,242097.77,242.10,345.85
iot-0-970,1000,242127.13,242.13,345.89
iot-0-971,1000,242173.95,242.17,345.96
iot-0-972,1000,242195.92,242.20,345.99
iot-0-973,1000,242173.37,242.17,345.96
iot-0-974,1000,242129.28,242.13,345.90
iot-0-975,1000,242195.49,242.20,345.99
iot-0-976,1000,242101.18,242.10,345.86
iot-0-977,1000,242185.29,242.19,345.98
iot-0-978,1000,242184.29,242.18,345.98
iot-0-979,1000,242115.21,242.12,345.88
iot-0-980,1000,242146.51,242.15,345.92
iot-0-981,1000,242055.60,242.06,345.79
iot-0-982,1000,242105.25,242.11,345.86
iot-0-983,1000,242184.72,242.18,345.98
iot-0-984,1000,242155.99,242.16,345.94
iot-0-985,1000,242120.81,242.12,345.89
iot-0-986,1000,242064.44,242.06,345.80
iot-0-987,1000,242105.58,242.11,345.86
iot-0-988,1000,242182.56,242.18,345.97
iot-0-989,1000,242059.19,242.06,345.80
iot-0-990,1000,242086.86,242.09,345.84
iot-0-991,1000,242183.71,242.18,345.97
iot-0-992,1000,242131.00,242.13,345.90
iot-0-993,1000,242179.40,242.18,345.97
iot-0-994,1000,242166.33,242.17,345.95
iot-0-995,1000,242065.02,242.07,345.81
iot-0-996,1000,242060.71,242.06,345.80
iot-0-997,1000,242103.43,242.10,345.86
iot-0-998,1000,242067.95,242.07,345.81
iot-0-999,1000,242123.39,242.12,345.89



Network Bandwidth usage:, 3.25464 %
Simulation time:, 4 days, 0 hours, 10 min, 1 seconds
Execution time:, 0 days, 0 hours, 47 min, 35 seconds
