Server,Tasks Executed,Energy Consumed,Average Energy Consumed,Average Time Execution, Waiting Time
s-0-928,9923,345427316.33,34810.77,345.03,3432743.94
s-0-929,9969,345424921.84,34649.91,345.09,3432400.09
s-0-930,9955,345425677.36,34698.71,345.08,3432454.99
s-0-931,9953,345425802.88,34705.70,345.06,3432748.47
s-0-932,9932,345426925.89,34779.19,345.10,3432757.28
s-0-933,9956,345425686.41,34695.23,345.06,3432669.69
s-0-934,10034,345421611.93,34425.12,345.08,3432414.50
s-0-935,10091,345418639.94,34230.37,345.08,3432317.07
s-0-936,9985,345424225.46,34594.31,345.08,3432583.53
s-0-937,9802,345433853.48,35241.16,345.06,3433147.03
s-0-938,9881,345429726.49,34958.98,345.07,3432602.93
s-0-939,9946,345426334.51,34730.18,345.08,3432597.53
s-0-940,10080,345419320.03,34267.79,345.10,3432154.21
s-0-941,9861,345430838.04,35030.00,345.06,3431791.72
s-0-942,9965,345425398.56,34663.86,345.08,3431998.74
s-0-943,10042,345421376.58,34397.67,345.10,3431411.39
s-0-944,9937,345426909.59,34761.69,345.07,3432689.99
s-0-945,9968,345425302.61,34653.42,345.07,3432371.34
s-0-946,9865,345430730.63,35015.79,345.09,3432929.79
s-0-947,10015,345422876.14,34490.55,345.10,3432303.43
s-0-948,10028,345422214.16,34445.77,345.09,3432470.10
s-0-949,10106,345418139.68,34179.51,345.08,3432281.59
s-0-950,10100,345418475.19,34199.85,345.07,3432294.10
s-0-951,9899,345429048.21,34895.35,345.09,3432850.82
s-0-952,9912,345428386.23,34849.51,345.07,3432779.64
s-0-953,9841,345432134.24,35101.32,345.08,3432814.32
s-0-954,9962,345425802.26,34674.34,345.06,3432473.22
s-0-955,9945,345426715.28,34733.71,345.09,3432629.44
s-0-956,9888,345429728.29,34934.24,345.08,3431857.96
s-0-957,10007,345423501.31,34518.19,345.08,3432457.67
s-0-958,9811,345433811.83,35208.83,345.09,3432789.39
s-0-959,9960,345426009.85,34681.33,345.08,3432635.22
s-0-960,9806,345434115.36,35226.81,345.11,3432653.32
s-0-961,10042,345421745.88,34397.70,345.07,3432392.35
s-0-962,9961,345426018.90,34677.85,345.08,3432534.32
s-0-963,10002,345423886.91,34535.48,345.07,3432578.82
s-0-964,9916,345428422.43,34835.46,345.09,3432807.75
s-0-965,9909,345428810.45,34860.11,345.05,3432355.09
s-0-966,9949,345426730.96,34719.74,345.05,3432226.64
s-0-967,9835,345432736.48,35122.80,345.12,3432345.82
s-0-968,10048,345421574.50,34377.15,345.08,3432397.27
s-0-969,10012,345423485.01,34500.95,345.10,3432178.66
s-0-970,10058,345421090.53,34342.92,345.07,3432087.36
s-0-971,10140,345416806.05,34064.77,345.08,3431752.10
s-0-972,10029,345422654.06,34442.38,345.08,3432179.29
s-0-973,10054,345421362.08,34356.61,345.04,3432396.66
s-0-974,9947,345427000.10,34726.75,345.06,3431042.07
s-0-975,10052,345421508.11,34363.46,345.04,3432367.73
s-0-976,10050,345421633.63,34370.31,345.10,3432312.76
s-0-977,10048,345421759.15,34377.17,345.07,3432444.46
s-0-978,9902,345429444.66,34884.82,345.08,3432029.18
s-0-979,9936,345427680.18,34765.27,345.07,3432700.86
s-0-980,9994,345424655.70,34563.20,345.07,3432534.09
s-0-981,10103,345418953.71,34189.74,345.04,3432309.90
s-0-982,9995,345424644.23,34559.74,345.06,3432480.74
s-0-983,9994,345424717.25,34563.21,345.09,3432383.33
s-0-984,9997,345424580.26,34552.82,345.08,3432491.80
s-0-985,10006,345424128.28,34521.70,345.09,3432595.24
s-0-986,9908,345429293.80,34863.68,345.10,3432816.56
s-0-987,10062,345421229.32,34329.28,345.09,3432349.07
s-0-988,10103,345419097.33,34189.76,345.06,3432334.72
s-0-989,9802,345434920.35,35241.27,345.08,3433139.85
s-0-990,10157,345416303.36,34007.71,345.08,3432191.75
s-0-991,9980,345425616.38,34611.79,345.07,3432668.26
s-0-992,9917,345428944.40,34832.00,345.07,3432451.54
s-0-993,10022,345423452.42,34466.52,345.08,3432023.40
s-0-994,10034,345422842.93,34425.24,345.08,3432437.68
s-0-995,9851,345432470.95,35065.73,345.07,3432998.31
s-0-996,9924,345428658.97,34807.40,345.07,3432732.04
s-0-997,10256,345411249.48,33678.94,345.08,3431843.84
s-0-998,9886,345430695.00,34941.40,345.08,3432682.28
s-0-999,9913,345429298.02,34846.09,345.05,3432829.08

DATACENTER,TamañoMediocola,TareasMediasEnElSistema,tareas
0,0.0494347,1000.05,10000000





IoT Device,Tasks Executed,Energy Consumed,Average Energy Consumed,Average Time
iot-0-0,10000,2421434.18,242.14,345.92
iot-0-1,10000,2421372.63,242.14,345.91
iot-0-2,10000,2421336.20,242.13,345.90
iot-0-3,10000,2421465.77,242.15,345.92
iot-0-4,10000,2421428.86,242.14,345.92
iot-0-5,10000,2421499.81,242.15,345.93
iot-0-6,10000,2421397.57,242.14,345.91
iot-0-7,10000,2421407.61,242.14,345.91
iot-0-8,10000,2421412.54,242.14,345.92
iot-0-9,10000,2421481.00,242.15,345.92
iot-0-10,10000,2421469.22,242.15,345.92
iot-0-11,10000,2421456.01,242.15,345.92
iot-0-12,10000,2421438.63,242.14,345.92
iot-0-13,10000,2421479.13,242.15,345.92
iot-0-14,10000,2421331.85,242.13,345.90
iot-0-15,10000,2421403.36,242.14,345.91
iot-0-16,10000,2421461.46,242.15,345.92
iot-0-17,10000,2421414.14,242.14,345.92
iot-0-18,10000,2421415.72,242.14,345.92
iot-0-19,10000,2421354.70,242.14,345.91
iot-0-20,10000,2421412.11,242.14,345.91
iot-0-21,10000,2421412.40,242.14,345.91
iot-0-22,10000,2421402.19,242.14,345.91
iot-0-23,10000,2421496.51,242.15,345.93
iot-0-24,10000,2421425.42,242.14,345.92
iot-0-25,10000,2421428.72,242.14,345.92
iot-0-26,10000,2421471.09,242.15,345.92
iot-0-27,10000,2421472.23,242.15,345.92
iot-0-28,10000,2421475.11,242.15,345.92
iot-0-29,10000,2421432.74,242.14,345.92
iot-0-30,10000,2421483.44,242.15,345.93
iot-0-31,10000,2421438.34,242.14,345.92
iot-0-32,10000,2421399.47,242.14,345.91
iot-0-33,10000,2421479.42,242.15,345.92
iot-0-34,10000,2421484.01,242.15,345.93
iot-0-35,10000,2421405.86,242.14,345.91
iot-0-36,10000,2421371.26,242.14,345.91
iot-0-37,10000,2421366.21,242.14,345.91
iot-0-38,10000,2421453.71,242.15,345.92
iot-0-39,10000,2421482.57,242.15,345.93
iot-0-40,10000,2421443.80,242.14,345.92
iot-0-41,10000,2421393.07,242.14,345.91
iot-0-42,10000,2421463.47,242.15,345.92
iot-0-43,10000,2421436.90,242.14,345.92
iot-0-44,10000,2421457.73,242.15,345.92
iot-0-45,10000,2421475.97,242.15,345.92
iot-0-46,10000,2421365.35,242.14,345.91
iot-0-47,10000,2421470.08,242.15,345.92
iot-0-48,10000,2421353.72,242.14,345.91
iot-0-49,10000,2421462.76,242.15,345.92
iot-0-50,10000,2421413.28,242.14,345.92
iot-0-51,10000,2421446.96,242.14,345.92
iot-0-52,10000,2421488.03,242.15,345.93
iot-0-53,10000,2421500.81,242.15,345.93
iot-0-54,10000,2421447.10,242.14,345.92
iot-0-55,10000,2421488.75,242.15,345.93
iot-0-56,10000,2421395.65,242.14,345.91
iot-0-57,10000,2421374.91,242.14,345.91
iot-0-58,10000,2421409.86,242.14,345.91
iot-0-59,10000,2421388.26,242.14,345.91
iot-0-60,10000,2421501.25,242.15,345.93
iot-0-61,10000,2421447.96,242.14,345.92
iot-0-62,10000,2421349.21,242.13,345.91
iot-0-63,10000,2421502.97,242.15,345.93
iot-0-64,10000,2421416.15,242.14,345.92
iot-0-65,10000,2421391.60,242.14,345.91
iot-0-66,10000,2421473.38,242.15,345.92
iot-0-67,10000,2421418.30,242.14,345.92
iot-0-68,10000,2421471.66,242.15,345.92
iot-0-69,10000,2421503.26,242.15,345.93
iot-0-70,10000,2421493.35,242.15,345.93
iot-0-71,10000,2421454.57,242.15,345.92
iot-0-72,10000,2421449.40,242.14,345.92
iot-0-73,10000,2421483.88,242.15,345.93
iot-0-74,10000,2421464.19,242.15,345.92
iot-0-75,10000,2421417.59,242.14,345.92
iot-0-76,10000,2421456.29,242.15,345.92
iot-0-77,10000,2421450.98,242.15,345.92
iot-0-78,10000,2421418.45,242.14,345.92
iot-0-79,10000,2421405.29,242.14,345.91
iot-0-80,10000,2421491.34,242.15,345.93
iot-0-81,10000,2421489.18,242.15,345.93
iot-0-82,10000,2421361.57,242.14,345.91
iot-0-83,10000,2421476.11,242.15,345.92
iot-0-84,10000,2421424.55,242.14,345.92
iot-0-85,10000,2421362.85,242.14,345.91
iot-0-86,10000,2421385.76,242.14,345.91
iot-0-87,10000,2421326.13,242.13,345.90
iot-0-88,10000,2421411.95,242.14,345.91
iot-0-89,10000,2421366.06,242.14,345.91
iot-0-90,10000,2421373.71,242.14,345.91
iot-0-91,10000,2421501.53,242.15,345.93
iot-0-92,10000,2421454.28,242.15,345.92
iot-0-93,10000,2421467.06,242.15,345.92
iot-0-94,10000,2421343.82,242.13,345.91
iot-0-95,10000,2421388.95,242.14,345.91
iot-0-96,10000,2421437.62,242.14,345.92
iot-0-97,10000,2421503.54,242.15,345.93
iot-0-98,10000,2421435.47,242.14,345.92
iot-0-99,10000,2421367.93,242.14,345.91
iot-0-100,10000,2421474.82,242.15,345.92
iot-0-101,10000,2421368.71,242.14,345.91
iot-0-102,10000,2421391.04,242.14,345.91
iot-0-103,10000,2421369.26,242.14,345.91
iot-0-104,10000,2421495.64,242.15,345.93
iot-0-105,10000,2421418.16,242.14,345.92
iot-0-106,10000,2421360.08,242.14,345.91
iot-0-107,10000,2421407.01,242.14,345.91
iot-0-108,10000,2421415.15,242.14,345.92
iot-0-109,10000,2421403.50,242.14,345.91
iot-0-110,10000,2421498.95,242.15,345.93
iot-0-111,10000,2421466.78,242.15,345.92
iot-0-112,10000,2421465.34,242.15,345.92
iot-0-113,10000,2421444.80,242.14,345.92
iot-0-114,10000,2421429.72,242.14,345.92
iot-0-115,10000,2421408.49,242.14,345.91
iot-0-116,10000,2421455.29,242.15,345.92
iot-0-117,10000,2421326.75,242.13,345.90
iot-0-118,10000,2421380.17,242.14,345.91
iot-0-119,10000,2421457.44,242.15,345.92
iot-0-120,10000,2421439.92,242.14,345.92
iot-0-121,10000,2421367.48,242.14,345.91
iot-0-122,10000,2421377.02,242.14,345.91
iot-0-123,10000,2421469.36,242.15,345.92
iot-0-124,10000,2421490.33,242.15,345.93
iot-0-125,10000,2421390.03,242.14,345.91
iot-0-126,10000,2421490.62,242.15,345.93
iot-0-127,10000,2421481.71,242.15,345.92
iot-0-128,10000,2421412.25,242.14,345.91
iot-0-129,10000,2421470.80,242.15,345.92
iot-0-130,10000,2421334.42,242.13,345.90
iot-0-131,10000,2421483.58,242.15,345.93
iot-0-132,10000,2421497.37,242.15,345.93
iot-0-133,10000,2421418.02,242.14,345.92
iot-0-134,10000,2421488.46,242.15,345.93
iot-0-135,10000,2421450.55,242.15,345.92
iot-0-136,10000,2421416.72,242.14,345.92
iot-0-137,10000,2421455.14,242.15,345.92
iot-0-138,10000,2421451.12,242.15,345.92
iot-0-139,10000,2421385.90,242.14,345.91
iot-0-140,10000,2421501.40,242.15,345.93
iot-0-141,10000,2421366.98,242.14,345.91
iot-0-142,10000,2421461.32,242.15,345.92
iot-0-143,10000,2421444.66,242.14,345.92
iot-0-144,10000,2421442.36,242.14,345.92
iot-0-145,10000,2421369.72,242.14,345.91
iot-0-146,10000,2421390.90,242.14,345.91
iot-0-147,10000,2421337.73,242.13,345.90
iot-0-148,10000,2421471.80,242.15,345.92
iot-0-149,10000,2421362.42,242.14,345.91
iot-0-150,10000,2421463.90,242.15,345.92
iot-0-151,10000,2421384.16,242.14,345.91
iot-0-152,10000,2421459.60,242.15,345.92
iot-0-153,10000,2421395.87,242.14,345.91
iot-0-154,10000,2421422.97,242.14,345.92
iot-0-155,10000,2421495.07,242.15,345.93
iot-0-156,10000,2421356.37,242.14,345.91
iot-0-157,10000,2421456.87,242.15,345.92
iot-0-158,10000,2421433.89,242.14,345.92
iot-0-159,10000,2421364.49,242.14,345.91
iot-0-160,10000,2421464.62,242.15,345.92
iot-0-161,10000,2421443.94,242.14,345.92
iot-0-162,10000,2421469.65,242.15,345.92
iot-0-163,10000,2421494.78,242.15,345.93
iot-0-164,10000,2421340.58,242.13,345.90
iot-0-165,10000,2421341.04,242.13,345.90
iot-0-166,10000,2421443.22,242.14,345.92
iot-0-167,10000,2421495.79,242.15,345.93
iot-0-168,10000,2421445.38,242.14,345.92
iot-0-169,10000,2421353.92,242.14,345.91
iot-0-170,10000,2421480.56,242.15,345.92
iot-0-171,10000,2421446.67,242.14,345.92
iot-0-172,10000,2421391.37,242.14,345.91
iot-0-173,10000,2421421.54,242.14,345.92
iot-0-174,10000,2421366.36,242.14,345.91
iot-0-175,10000,2421473.81,242.15,345.92
iot-0-176,10000,2421496.94,242.15,345.93
iot-0-177,10000,2421467.21,242.15,345.92
iot-0-178,10000,2421420.39,242.14,345.92
iot-0-179,10000,2421417.16,242.14,345.92
iot-0-180,10000,2421480.85,242.15,345.92
iot-0-181,10000,2421360.28,242.14,345.91
iot-0-182,10000,2421486.88,242.15,345.93
iot-0-183,10000,2421497.08,242.15,345.93
iot-0-184,10000,2421470.65,242.15,345.92
iot-0-185,10000,2421431.30,242.14,345.92
iot-0-186,10000,2421503.40,242.15,345.93
iot-0-187,10000,2421486.60,242.15,345.93
iot-0-188,10000,2421437.34,242.14,345.92
iot-0-189,10000,2421422.11,242.14,345.92
iot-0-190,10000,2421374.77,242.14,345.91
iot-0-191,10000,2421431.02,242.14,345.92
iot-0-192,10000,2421451.41,242.15,345.92
iot-0-193,10000,2421349.64,242.13,345.91
iot-0-194,10000,2421349.06,242.13,345.91
iot-0-195,10000,2421381.16,242.14,345.91
iot-0-196,10000,2421483.72,242.15,345.93
iot-0-197,10000,2421468.64,242.15,345.92
iot-0-198,10000,2421406.15,242.14,345.91
iot-0-199,10000,2421492.05,242.15,345.93
iot-0-200,10000,2421417.87,242.14,345.92
iot-0-201,10000,2421475.25,242.15,345.92
iot-0-202,10000,2421338.02,242.13,345.90
iot-0-203,10000,2421373.86,242.14,345.91
iot-0-204,10000,2421452.70,242.15,345.92
iot-0-205,10000,2421469.94,242.15,345.92
iot-0-206,10000,2421355.56,242.14,345.91
iot-0-207,10000,2421492.92,242.15,345.93
iot-0-208,10000,2421443.65,242.14,345.92
iot-0-209,10000,2421370.21,242.14,345.91
iot-0-210,10000,2421442.07,242.14,345.92
iot-0-211,10000,2421379.77,242.14,345.91
iot-0-212,10000,2421433.17,242.14,345.92
iot-0-213,10000,2421451.98,242.15,345.92
iot-0-214,10000,2421498.23,242.15,345.93
iot-0-215,10000,2421496.22,242.15,345.93
iot-0-216,10000,2421424.84,242.14,345.92
iot-0-217,10000,2421390.46,242.14,345.91
iot-0-218,10000,2421459.02,242.15,345.92
iot-0-219,10000,2421500.53,242.15,345.93
iot-0-220,10000,2421439.78,242.14,345.92
iot-0-221,10000,2421440.64,242.14,345.92
iot-0-222,10000,2421423.26,242.14,345.92
iot-0-223,10000,2421494.64,242.15,345.93
iot-0-224,10000,2421466.06,242.15,345.92
iot-0-225,10000,2421426.85,242.14,345.92
iot-0-226,10000,2421501.68,242.15,345.93
iot-0-227,10000,2421464.34,242.15,345.92
iot-0-228,10000,2421324.63,242.13,345.90
iot-0-229,10000,2421403.22,242.14,345.91
iot-0-230,10000,2421412.68,242.14,345.92
iot-0-231,10000,2421423.84,242.14,345.92
iot-0-232,10000,2421498.80,242.15,345.93
iot-0-233,10000,2421402.87,242.14,345.91
iot-0-234,10000,2421427.14,242.14,345.92
iot-0-235,10000,2421486.17,242.15,345.93
iot-0-236,10000,2421393.47,242.14,345.91
iot-0-237,10000,2421496.07,242.15,345.93
iot-0-238,10000,2421425.99,242.14,345.92
iot-0-239,10000,2421385.01,242.14,345.91
iot-0-240,10000,2421336.43,242.13,345.90
iot-0-241,10000,2421492.34,242.15,345.93
iot-0-242,10000,2421481.57,242.15,345.92
iot-0-243,10000,2421438.05,242.14,345.92
iot-0-244,10000,2421386.47,242.14,345.91
iot-0-245,10000,2421487.89,242.15,345.93
iot-0-246,10000,2421343.68,242.13,345.91
iot-0-247,10000,2421460.03,242.15,345.92
iot-0-248,10000,2421461.61,242.15,345.92
iot-0-249,10000,2421408.64,242.14,345.91
iot-0-250,10000,2421461.18,242.15,345.92
iot-0-251,10000,2421367.12,242.14,345.91
iot-0-252,10000,2421390.32,242.14,345.91
iot-0-253,10000,2421503.83,242.15,345.93
iot-0-254,10000,2421435.61,242.14,345.92
iot-0-255,10000,2421400.78,242.14,345.91
iot-0-256,10000,2421477.13,242.15,345.92
iot-0-257,10000,2421498.09,242.15,345.93
iot-0-258,10000,2421448.25,242.14,345.92
iot-0-259,10000,2421469.07,242.15,345.92
iot-0-260,10000,2421495.36,242.15,345.93
iot-0-261,10000,2421494.06,242.15,345.93
iot-0-262,10000,2421377.51,242.14,345.91
iot-0-263,10000,2421350.18,242.14,345.91
iot-0-264,10000,2421455.00,242.15,345.92
iot-0-265,10000,2421348.23,242.13,345.91
iot-0-266,10000,2421503.11,242.15,345.93
iot-0-267,10000,2421448.54,242.14,345.92
iot-0-268,10000,2421359.31,242.14,345.91
iot-0-269,10000,2421430.87,242.14,345.92
iot-0-270,10000,2421421.39,242.14,345.92
iot-0-271,10000,2421392.92,242.14,345.91
iot-0-272,10000,2421456.72,242.15,345.92
iot-0-273,10000,2421367.62,242.14,345.91
iot-0-274,10000,2421371.41,242.14,345.91
iot-0-275,10000,2421336.57,242.13,345.90
iot-0-276,10000,2421384.02,242.14,345.91
iot-0-277,10000,2421367.27,242.14,345.91
iot-0-278,10000,2421415.00,242.14,345.92
iot-0-279,10000,2421499.09,242.15,345.93
iot-0-280,10000,2421365.74,242.14,345.91
iot-0-281,10000,2421484.87,242.15,345.93
iot-0-282,10000,2421486.74,242.15,345.93
iot-0-283,10000,2421386.19,242.14,345.91
iot-0-284,10000,2421375.87,242.14,345.91
iot-0-285,10000,2421369.04,242.14,345.91
iot-0-286,10000,2421459.88,242.15,345.92
iot-0-287,10000,2421397.14,242.14,345.91
iot-0-288,10000,2421399.90,242.14,345.91
iot-0-289,10000,2421496.65,242.15,345.93
iot-0-290,10000,2421409.07,242.14,345.91
iot-0-291,10000,2421331.13,242.13,345.90
iot-0-292,10000,2421383.73,242.14,345.91
iot-0-293,10000,2421376.73,242.14,345.91
iot-0-294,10000,2421493.20,242.15,345.93
iot-0-295,10000,2421420.24,242.14,345.92
iot-0-296,10000,2421484.15,242.15,345.93
iot-0-297,10000,2421470.37,242.15,345.92
iot-0-298,10000,2421368.86,242.14,345.91
iot-0-299,10000,2421421.97,242.14,345.92
iot-0-300,10000,2421476.26,242.15,345.92
iot-0-301,10000,2421408.32,242.14,345.91
iot-0-302,10000,2421406.87,242.14,345.91
iot-0-303,10000,2421375.73,242.14,345.91
iot-0-304,10000,2421377.65,242.14,345.91
iot-0-305,10000,2421458.02,242.15,345.92
iot-0-306,10000,2421434.03,242.14,345.92
iot-0-307,10000,2421459.31,242.15,345.92
iot-0-308,10000,2421424.41,242.14,345.92
iot-0-309,10000,2421436.19,242.14,345.92
iot-0-310,10000,2421446.24,242.14,345.92
iot-0-311,10000,2421372.34,242.14,345.91
iot-0-312,10000,2421429.29,242.14,345.92
iot-0-313,10000,2421370.07,242.14,345.91
iot-0-314,10000,2421478.98,242.15,345.92
iot-0-315,10000,2421352.15,242.14,345.91
iot-0-316,10000,2421400.18,242.14,345.91
iot-0-317,10000,2421439.35,242.14,345.92
iot-0-318,10000,2421422.83,242.14,345.92
iot-0-319,10000,2421371.09,242.14,345.91
iot-0-320,10000,2421476.54,242.15,345.92
iot-0-321,10000,2421499.38,242.15,345.93
iot-0-322,10000,2421457.01,242.15,345.92
iot-0-323,10000,2421451.55,242.15,345.92
iot-0-324,10000,2421383.76,242.14,345.91
iot-0-325,10000,2421433.60,242.14,345.92
iot-0-326,10000,2421404.43,242.14,345.91
iot-0-327,10000,2421491.62,242.15,345.93
iot-0-328,10000,2421459.17,242.15,345.92
iot-0-329,10000,2421415.43,242.14,345.92
iot-0-330,10000,2421410.71,242.14,345.91
iot-0-331,10000,2421501.39,242.15,345.93
iot-0-332,10000,2421475.82,242.15,345.92
iot-0-333,10000,2421431.16,242.14,345.92
iot-0-334,10000,2421432.17,242.14,345.92
iot-0-335,10000,2421384.67,242.14,345.91
iot-0-336,10000,2421440.06,242.14,345.92
iot-0-337,10000,2421411.52,242.14,345.91
iot-0-338,10000,2421409.35,242.14,345.91
iot-0-339,10000,2421488.18,242.15,345.93
iot-0-340,10000,2421424.98,242.14,345.92
iot-0-341,10000,2421469.79,242.15,345.92
iot-0-342,10000,2421338.30,242.13,345.90
iot-0-343,10000,2421450.26,242.15,345.92
iot-0-344,10000,2421439.49,242.14,345.92
iot-0-345,10000,2421444.96,242.14,345.92
iot-0-346,10000,2421419.53,242.14,345.92
iot-0-347,10000,2421396.16,242.14,345.91
iot-0-348,10000,2421365.88,242.14,345.91
iot-0-349,10000,2421445.09,242.14,345.92
iot-0-350,10000,2421396.01,242.14,345.91
iot-0-351,10000,2421443.08,242.14,345.92
iot-0-352,10000,2421403.65,242.14,345.91
iot-0-353,10000,2421380.31,242.14,345.91
iot-0-354,10000,2421456.44,242.15,345.92
iot-0-355,10000,2421405.15,242.14,345.91
iot-0-356,10000,2421386.62,242.14,345.91
iot-0-357,10000,2421399.18,242.14,345.91
iot-0-358,10000,2421413.71,242.14,345.92
iot-0-359,10000,2421453.99,242.15,345.92
iot-0-360,10000,2421500.10,242.15,345.93
iot-0-361,10000,2421358.46,242.14,345.91
iot-0-362,10000,2421428.43,242.14,345.92
iot-0-363,10000,2421440.49,242.14,345.92
iot-0-364,10000,2421410.30,242.14,345.91
iot-0-365,10000,2421357.77,242.14,345.91
iot-0-366,10000,2421486.45,242.15,345.93
iot-0-367,10000,2421446.10,242.14,345.92
iot-0-368,10000,2421423.69,242.14,345.92
iot-0-369,10000,2421410.54,242.14,345.91
iot-0-370,10000,2421485.88,242.15,345.93
iot-0-371,10000,2421415.43,242.14,345.92
iot-0-372,10000,2421435.32,242.14,345.92
iot-0-373,10000,2421407.46,242.14,345.91
iot-0-374,10000,2421400.93,242.14,345.91
iot-0-375,10000,2421398.68,242.14,345.91
iot-0-376,10000,2421484.73,242.15,345.93
iot-0-377,10000,2421495.21,242.15,345.93
iot-0-378,10000,2421482.86,242.15,345.93
iot-0-379,10000,2421482.43,242.15,345.92
iot-0-380,10000,2421478.84,242.15,345.92
iot-0-381,10000,2421489.61,242.15,345.93
iot-0-382,10000,2421443.96,242.14,345.92
iot-0-383,10000,2421391.18,242.14,345.91
iot-0-384,10000,2421449.97,242.14,345.92
iot-0-385,10000,2421411.80,242.14,345.91
iot-0-386,10000,2421397.71,242.14,345.91
iot-0-387,10000,2421335.38,242.13,345.90
iot-0-388,10000,2421426.56,242.14,345.92
iot-0-389,10000,2421371.56,242.14,345.91
iot-0-390,10000,2421397.00,242.14,345.91
iot-0-391,10000,2421470.51,242.15,345.92
iot-0-392,10000,2421471.37,242.15,345.92
iot-0-393,10000,2421421.11,242.14,345.92
iot-0-394,10000,2421352.47,242.14,345.91
iot-0-395,10000,2421494.35,242.15,345.93
iot-0-396,10000,2421358.20,242.14,345.91
iot-0-397,10000,2421488.61,242.15,345.93
iot-0-398,10000,2421499.52,242.15,345.93
iot-0-399,10000,2421381.31,242.14,345.91
iot-0-400,10000,2421405.58,242.14,345.91
iot-0-401,10000,2421474.25,242.15,345.92
iot-0-402,10000,2421424.27,242.14,345.92
iot-0-403,10000,2421348.09,242.13,345.91
iot-0-404,10000,2421438.92,242.14,345.92
iot-0-405,10000,2421420.53,242.14,345.92
iot-0-406,10000,2421473.96,242.15,345.92
iot-0-407,10000,2421437.05,242.14,345.92
iot-0-408,10000,2421456.15,242.15,345.92
iot-0-409,10000,2421356.61,242.14,345.91
iot-0-410,10000,2421479.00,242.15,345.92
iot-0-411,10000,2421442.22,242.14,345.92
iot-0-412,10000,2421466.63,242.15,345.92
iot-0-413,10000,2421485.45,242.15,345.93
iot-0-414,10000,2421337.29,242.13,345.90
iot-0-415,10000,2421473.68,242.15,345.92
iot-0-416,10000,2421428.57,242.14,345.92
iot-0-417,10000,2421476.83,242.15,345.92
iot-0-418,10000,2421462.32,242.15,345.92
iot-0-419,10000,2421394.39,242.14,345.91
iot-0-420,10000,2421353.43,242.14,345.91
iot-0-421,10000,2421362.27,242.14,345.91
iot-0-422,10000,2421468.79,242.15,345.92
iot-0-423,10000,2421451.27,242.15,345.92
iot-0-424,10000,2421429.15,242.14,345.92
iot-0-425,10000,2421417.73,242.14,345.92
iot-0-426,10000,2421444.52,242.14,345.92
iot-0-427,10000,2421367.79,242.14,345.91
iot-0-428,10000,2421458.59,242.15,345.92
iot-0-429,10000,2421479.70,242.15,345.92
iot-0-430,10000,2421406.30,242.14,345.91
iot-0-431,10000,2421340.89,242.13,345.90
iot-0-432,10000,2421352.33,242.14,345.91
iot-0-433,10000,2421438.48,242.14,345.92
iot-0-434,10000,2421376.44,242.14,345.91
iot-0-435,10000,2421398.14,242.14,345.91
iot-0-436,10000,2421413.12,242.14,345.92
iot-0-437,10000,2421458.30,242.15,345.92
iot-0-438,10000,2421467.50,242.15,345.92
iot-0-439,10000,2421497.80,242.15,345.93
iot-0-440,10000,2421477.26,242.15,345.92
iot-0-441,10000,2421397.86,242.14,345.91
iot-0-442,10000,2421373.43,242.14,345.91
iot-0-443,10000,2421454.43,242.15,345.92
iot-0-444,10000,2421357.92,242.14,345.91
iot-0-445,10000,2421485.59,242.15,345.93
iot-0-446,10000,2421336.39,242.13,345.90
iot-0-447,10000,2421351.72,242.14,345.91
iot-0-448,10000,2421377.36,242.14,345.91
iot-0-449,10000,2421390.18,242.14,345.91
iot-0-450,10000,2421469.51,242.15,345.92
iot-0-451,10000,2421499.23,242.15,345.93
iot-0-452,10000,2421420.68,242.14,345.92
iot-0-453,10000,2421463.33,242.15,345.92
iot-0-454,10000,2421366.83,242.14,345.91
iot-0-455,10000,2421449.54,242.14,345.92
iot-0-456,10000,2421345.92,242.13,345.91
iot-0-457,10000,2421389.74,242.14,345.91
iot-0-458,10000,2421491.77,242.15,345.93
iot-0-459,10000,2421478.27,242.15,345.92
iot-0-460,10000,2421503.97,242.15,345.93
iot-0-461,10000,2421400.50,242.14,345.91
iot-0-462,10000,2421329.42,242.13,345.90
iot-0-463,10000,2421453.56,242.15,345.92
iot-0-464,10000,2421431.59,242.14,345.92
iot-0-465,10000,2421447.39,242.14,345.92
iot-0-466,10000,2421477.69,242.15,345.92
iot-0-467,10000,2421439.63,242.14,345.92
iot-0-468,10000,2421442.51,242.14,345.92
iot-0-469,10000,2421464.48,242.15,345.92
iot-0-470,10000,2421429.44,242.14,345.92
iot-0-471,10000,2421441.93,242.14,345.92
iot-0-472,10000,2421386.04,242.14,345.91
iot-0-473,10000,2421489.90,242.15,345.93
iot-0-474,10000,2421422.40,242.14,345.92
iot-0-475,10000,2421434.75,242.14,345.92
iot-0-476,10000,2421487.60,242.15,345.93
iot-0-477,10000,2421401.88,242.14,345.91
iot-0-478,10000,2421497.51,242.15,345.93
iot-0-479,10000,2421368.08,242.14,345.91
iot-0-480,10000,2421362.70,242.14,345.91
iot-0-481,10000,2421504.26,242.15,345.93
iot-0-482,10000,2421390.75,242.14,345.91
iot-0-483,10000,2421428.29,242.14,345.92
iot-0-484,10000,2421483.29,242.15,345.93
iot-0-485,10000,2421447.53,242.14,345.92
iot-0-486,10000,2421453.42,242.15,345.92
